Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol
1434997_at	Cdc2l6			cell division cycle 2-like 6 (CDK8-like)	74.27701844	70.12398118	56.39060827	39.68569044	69.41559924	42.69561494	46.15195958	65.22458705	50.29503212	56.08604704	85.68067852	53.99983148	42.2071058	60.70855798	56.65844099	41.95075877
1435007_s_at	AI132487			expressed sequence AI132487	7823.454149	6916.66084	7048.985879	9030.749421	6472.736236	9354.274177	7281.803022	7512.097122	14642.65961	16562.46746	13518.6175	14622.88142	7010.929441	8292.434522	8718.353585	9689.389143
1435010_at	Asb7			ankyrin repeat and SOCS box-containing 7	246.811533	186.3656288	167.3493341	182.0023162	251.5338931	195.8059778	224.9525639	189.4180494	169.1716488	197.4029857	199.5525632	174.7585221	125.51187	108.6596127	127.9133471	110.3645476
1435027_at	Golga1			"golgi autoantigen, golgin subfamily a, 1"	48.58836563	61.70288325	71.22426877	50.67091585	53.63552619	58.29232339	60.0546062	57.50848792	30.6640638	39.2581967	36.6639165	39.01976002	58.84736858	47.32245451	35.58802584	32.21735164
1435029_at	---			---	233.1692936	161.0154147	114.8613808	125.596809	94.0700783	146.2591426	126.0226289	153.7718913	134.6660149	141.7751625	146.0612832	141.583369	110.3645476	122.5732199	112.5523992	60.95564806
1435039_a_at	Pip5k1a			"phosphatidylinositol-4-phosphate 5-kinase, type 1 alpha"	15.05435508	11.60456871	11.1201011	14.93257435	11.05630182	24.27775307	14.76172076	17.69792113	30.35427899	29.4436169	20.51202471	17.96344314	19.86972499	21.59487409	24.89346237	29.26478957
1435057_x_at	Polr1e			polymerase (RNA) I polypeptide E	64.13011104	79.85639279	100.3180917	68.66785532	79.53274169	60.29903463	81.66030212	82.60538912	31.08201221	49.92193674	40.00936982	50.09115596	69.69807956	65.89019997	57.93828196	55.40683295
1435058_x_at	Stxbp3a			syntaxin binding protein 3A	139.4904942	122.24181	120.2719163	156.7141892	178.4643376	173.2273599	132.8552105	144.5856938	193.9591465	210.2293082	158.8501894	269.8795778	153.9803025	152.1154625	196.7359775	230.657597
1435075_at	Tmem106b			transmembrane protein 106B	325.3171342	355.2414213	343.4194642	303.6138934	379.6060039	476.5500725	371.9752959	349.0442173	518.2764391	468.870922	569.0233323	501.7076061	445.359945	319.2093278	392.6739275	288.7801964
1435084_at	C730049O14Rik			RIKEN cDNA C730049O14 gene	26782.07276	21420.72961	17179.0186	21801.04999	23296.24802	19457.65191	22520.94898	23454.54673	10242.42707	10797.7268	11124.16941	9507.432	17698.3838	18332.42479	19483.96937	18431.9361
1435091_at	Zfp568			zinc finger protein 568	235.0710393	337.4284949	314.0655736	304.4370214	181.1419647	194.2220246	223.8891803	257.7388131	258.7876572	282.5922323	255.4806118	279.1699796	188.1401566	133.0351805	139.9634188	146.4572701
1435092_at	Arl4a			ADP-ribosylation factor-like 4A	464.4485569	347.6293302	310.6824634	317.0560289	279.1699796	314.9170372	320.0749585	453.2675279	107.4891328	133.4862193	229.1016438	211.5139491	269.5144846	300.7502236	288.7801964	344.3505092
1435093_at	Zfyve20			"zinc finger, FYVE domain containing 20"	115.4851068	99.57384948	87.85369134	69.83977471	84.35712372	75.34041108	80.45320559	81.99261112	68.29698564	69.50963191	68.29698564	79.21034743	61.95397739	53.63552619	59.60911297	67.56129142
1435096_at	Ric8b			resistance to inhibitors of cholinesterase 8 homolog B (C. elegans)	158.8501894	168.1441761	154.711647	120.3533926	118.1737669	116.9799121	111.8688064	111.0389484	79.80233196	97.90298892	113.7010684	73.08006439	114.3958575	70.93560293	70.60027999	70.55248533
1435101_at	Derl2			"Der1-like domain family, member 2"	733.9464525	996.6464472	806.9021927	996.6464472	754.0905708	726.040391	707.6033167	847.2024787	755.1120869	780.0495722	859.9130625	669.3973363	759.2120077	587.815259	460.6911266	528.9087381
1435102_a_at	Stx18			syntaxin 18	62.50154727	90.57098233	102.0992176	64.26044205	71.27246912	71.22426877	82.54952451	30.25171443	29.34412938	49.61873328	45.31613769	30.3953979	76.833949	72.6854151	62.71345077	61.28660996
1435122_x_at	Dnmt1			DNA methyltransferase (cytosine-5) 1	133.9387872	123.740332	110.7387245	96.45586106	96.71736267	98.23491648	125.4269015	102.7231117	93.43544247	86.0294077	91.68126213	67.06011258	85.79680388	89.77743668	59.68986145	49.15073208
1435133_at	Ugcg			UDP-glucose ceramide glucosyltransferase	48.29326168	53.41814601	44.10563245	47.90256488	45.0104474	46.68612684	48.65418504	73.67611072	57.27541096	76.16081437	56.9275458	71.56255541	35.95122438	39.20508819	53.78093753	48.55550615
1435140_at	Ide			insulin degrading enzyme	3040.95763	3298.2842	2115.642284	2991.970012	1658.093905	2725.131249	2861.23048	2967.76265	1446.198631	1459.966955	1769.418994	2242.449841	1607.262661	2432.206489	2533.015167	1485.88835
1435144_at	---			---	185.4846513	206.4220103	155.4463574	130.4491741	226.9407696	253.0709325	271.3449032	115.1727816	152.5279687	106.7639665	78.14523496	113.0869779	97.63828165	154.1888893	198.3405705	137.8012343
1435149_at	Plcg1			"phospholipase C, gamma 1"	475.9053953	412.8440206	461.315194	435.8167998	401.8159437	384.259735	355.2414213	415.6481557	331.5418085	458.823985	477.1959538	439.3713533	282.9750411	251.02374	259.8407695	220.4304928
1435155_at	Cgn			cingulin	110.1406334	111.0389484	103.0016044	102.2375245	92.42895711	78.9427023	80.28997728	84.47139667	46.15195958	46.87611169	38.9933446	55.70770588	94.38901086	83.11016297	100.3180917	92.42895711
1435158_at	Rbm12b			RNA binding motif protein 12B	256.6940419	456.9644109	400.1871409	449.6005531	283.7424117	222.9816222	259.4892568	363.0201955	172.1752546	175.4696856	200.9079719	221.7774697	277.662397	295.1036593	337.4284949	306.920032
1435160_at	Ahsa2			"AHA1, activator of heat shock protein ATPase homolog 2 (yeast)"	826.8065456	1317.219446	1731.503994	1088.322187	1206.264024	988.5834883	1040.773198	859.9130625	697.1440602	709.5217009	838.0764247	773.7389014	1212.811817	1342.428933	1125.788421	944.1112105
1435193_at	A230050P20Rik			RIKEN cDNA A230050P20 gene	1577.09079	1252.869122	1043.590499	1263.079735	1232.677767	1014.341688	1098.6834	1022.614732	579.1262175	613.8400639	622.2066483	538.2997705	1158.249224	1169.284272	1083.910559	849.4993304
1435194_at	Hspa4			heat shock protein 4	3154.181579	2620.215943	3379.654376	3214.525322	2684.857866	2533.015167	2758.541558	2078.720393	1919.147657	1738.551393	1771.824505	2322.785149	3086.593972	3817.572922	3776.436989	3149.899317
1435207_at	Dixdc1			DIX domain containing 1	861.0779292	500.3511036	302.792991	688.7010183	558.3399591	600.6867371	753.0704366	770.6030041	550.0870006	705.6901193	558.3399591	596.6342549	290.7416604	185.735915	296.7061458	270.9778277
1435217_at	Gm7969			Predicted gene 7969	577.5603928	641.8854283	634.1120578	608.0503577	725.0582031	655.0535318	505.7995699	644.4975214	375.516893	391.6119557	435.2272266	380.1204942	746.9780294	761.270836	855.2687398	644.4975214
1435222_at	Foxp1			forkhead box P1	473.9765916	416.2112065	276.1627642	386.8694507	310.262172	293.9076295	445.9632444	355.2414213	351.8908035	382.7020981	350.4646203	336.5159322	214.8327306	196.6029283	222.5293779	196.8692532
1435234_at	Ncoa2			nuclear receptor coactivator 2	87.14300752	100.5219672	72.58708623	88.09193266	64.04335579	67.79034933	52.48622746	53.56296802	48.95149446	52.41522406	61.07952764	61.2037014	69.50963191	47.32245451	41.83733352	43.86742141
1435254_at	Plxnb1			plexin B1	80.39879647	83.11016297	72.58708623	76.88594565	150.5788149	156.8203528	119.3797229	84.87260184	52.98598843	72.58708623	59.7302974	63.3534816	72.58708623	72.73460427	67.46989446	70.60027999
1435266_at	Scai			suppressor of cancer cell invasion	70.98360793	52.41522406	58.64852825	66.56265156	81.82625957	49.21731329	61.99594713	66.2928329	58.76775982	63.22494624	48.45699381	53.05776501	38.9933446	20.90450533	32.83378125	11.89082575
1435279_at	BC059842			cDNA sequence BC059842	131.5131271	125.0877759	130.3608632	153.0450952	125.8521454	142.83473	125.596809	186.6180859	75.74947581	92.42895711	92.24149561	69.41559924	105.2570459	131.2463053	133.848114	134.6660149
1435280_at	AI452195			expressed sequence AI452195	121.0888319	62.79840448	39.71254735	31.54833583	38.05462768	35.9999251	82.32627242	41.1074507	50.56811164	29.92584336	23.48570506	78.25109309	44.31511647	31.42047313	58.52957915	18.88616664
1435290_x_at	H2-Aa			"histocompatibility 2, class II antigen A, alpha"	5059.187525	1609.436565	1442.284442	1373.679761	855.2687398	1377.398218	1294.240488	2294.652541	1745.627477	1434.49776	983.2442268	925.1323737	958.2757166	765.4041961	1241.045247	1011.59914
1435303_at	Taf4b			"TAF4B RNA polymerase II, TATA box binding protein (TBP)-associated factor"	9.57179169	8.792235321	11.24879844	8.738835227	11.99592914	10.61984644	8.810109803	10.76824325	25.40414492	13.33195086	15.15660785	14.84690179	15.02382231	18.80960959	20.01822289	15.61481964
1435315_s_at	Far1			fatty acyl CoA reductase 1	22.82740564	18.58182118	20.84798434	17.15534222	18.6827251	17.03960515	21.68276745	17.28355397	17.22515428	10.48058978	11.0525626	9.565318451	10.08050493	13.39981335	24.3600468	11.61243004
1435316_at	Psma6			"Proteasome (prosome, macropain) subunit, alpha type 6"	6.777447347	9.831169177	12.13887654	16.22906523	17.83018788	11.92710497	11.4291642	23.13855715	12.80567149	11.87072381	25.92530398	17.66201452	11.73490291	11.86268762	11.8186062	12.88392266
1435319_at	Ip6k2			inositol hexaphosphate kinase 2	466.3385871	498.3232236	737.9319649	361.5489058	854.1117317	1229.34148	1039.360196	328.8596056	738.931592	549.3428426	745.9675171	927.6405013	984.576162	1124.267792	1043.590499	782.1643656
1435325_at	Usp46			ubiquitin specific peptidase 46	281.4469102	268.4219795	393.7385063	330.6453953	310.262172	292.3202576	304.0251789	398.5652168	219.9832702	251.02374	339.2605806	263.0262541	223.2836805	198.4749331	169.6302903	187.3776407
1435330_at	Pyhin1			"pyrin and HIN domain family, member 1"	25.26695665	8.27539399	9.871183047	6.509907301	14.63734512	14.93762624	9.837829146	5.837740171	6.954043058	7.408389751	6.405001907	6.448506208	5.653024698	7.642697875	5.953466727	6.895451407
1435331_at	Pyhin1			"pyrin and HIN domain family, member 1"	50.12508942	15.63597199	14.48457049	15.50423029	38.15779763	37.61921919	30.93508301	19.20848725	20.08609211	15.37359859	11.25641876	16.60690131	27.79734136	31.44173664	14.48457049	26.13675265
1435339_at	Kctd15			potassium channel tetramerisation domain containing 15	115.719806	172.5252843	130.6258849	92.86795749	112.7812165	90.08181559	93.49873883	77.35582352	80.67132238	95.48141224	106.5474311	134.5749426	122.4902409	133.2153944	89.71672174	122.9055283
1435344_at	Tfdp2			transcription factor Dp 2	301.565588	271.7126644	184.108701	185.3592112	284.1267786	189.931581	279.5481525	252.557662	295.9037152	260.8983482	336.0606933	286.0564372	153.148667	143.9997004	194.2220246	109.5458484
1435349_at	Nrp2			neuropilin 2	79.21034743	86.672355	110.6637571	110.7387245	118.9763488	97.44018721	110.5140511	110.8136659	58.60886525	75.03501086	61.95397739	71.12791654	115.8765639	117.2970565	161.8896564	93.43544247
1435352_at	Pigk			"phosphatidylinositol glycan anchor biosynthesis, class K"	86.73106982	71.95110807	75.85208856	104.193755	74.07619039	66.20315192	86.8485586	66.51759027	87.02506009	86.8485586	85.62273415	94.13380458	131.958914	103.7714667	124.3280488	151.7041771
1435353_a_at	Pisd-ps1 /// Pisd-ps3			"phosphatidylserine decarboxylase, pseudogene 1 /// phosphatidylserine decarboxylase, pseudogene 3"	406.7416729	385.3015021	373.4890147	297.1080738	317.9155999	399.1051265	393.2058566	213.672584	128.2602221	154.5022459	318.3462589	265.5305415	325.3171342	274.6714213	196.8692532	209.3772669
1435380_at	Cox10			"COX10 homolog, cytochrome c oxidase assembly protein, heme A: farnesyltransferase (yeast)"	39.79328236	39.79328236	63.13941549	51.85060796	35.87828437	37.72123485	38.83530792	35.8540205	28.79319541	35.8540205	33.37155482	35.8540205	22.35339411	32.52411735	25.49027442	22.8583284
1435384_at	Ube2n			ubiquitin-conjugating enzyme E2N	202.4094728	210.6567012	259.8407695	206.8416631	282.5922323	240.0559692	253.9289371	220.5796671	132.3167597	159.0654834	138.8311985	141.20056	173.9324131	183.3625243	193.9591465	172.6421588
1435402_at	Gramd1b			GRAM domain containing 1B	4.955676454	6.68178703	6.695371002	6.695371002	6.972896173	6.695371002	6.699906675	6.881461499	6.722617192	6.627735369	7.555252648	6.177199821	8.448018535	16	11.04508028	13.83296964
1435405_at	Setd4			SET domain containing 4	46.71772123	18.33195825	36.14642345	45.50057904	21.56566054	37.39073692	30.70560236	45.254834	86.14594599	80.72597189	152.3216287	57.46959591	49.78692474	36.09752455	48.39144116	58.13471429
1435415_x_at	Marcksl1			MARCKS-like 1	181.3873456	119.2182259	156.3963464	203.0957162	131.0687552	115.5632602	76.833949	83.5614719	107.4163653	152.1154625	113.5471748	149.6642667	115.9550627	150.2733115	102.4453719	160.4713571
1435426_s_at	Pisd /// Pisd-ps3			"phosphatidylserine decarboxylase /// phosphatidylserine decarboxylase, pseudogene 3"	124.4121867	126.364289	96.91398761	85.85486605	90.69367279	87.02506009	109.9171734	87.02506009	46.15195958	55.44436743	65.49001244	55.55704649	93.05675665	79.15677883	55.36936226	62.16402442
1435445_at	Ccnt2			cyclin T2	306.920032	308.1690145	303.6138934	220.2812668	293.5100311	293.5100311	304.8494219	249.8371142	203.0957162	197.804303	204.7520378	241.5228708	214.3970136	179.4334435	197.9381651	149.8670069
1435452_at	LOC100047579 /// Tmem20			similar to transmembrane protein 20 /// transmembrane protein 20	405.0929031	388.4440492	449.6005531	454.4963821	315.7708092	338.3432977	310.6824634	394.8059713	947.9531833	759.2120077	917.6479701	738.931592	545.6367475	556.0770553	443.5549395	430.5389646
1435454_a_at	BC006779			cDNA sequence BC006779	2452.045441	2769.769106	2841.93925	2834.247438	2725.131249	2892.397261	2638.002104	2692.125592	1428.682874	1798.402212	1845.262055	1696.704959	2230.343184	2465.355534	2435.496172	2380.089319
1435455_at	Iffo2			intermediate filament family orphan 2	20.15419144	20.70733517	20.74943287	63.13941549	20.66533721	20.83387076	27.18328677	46.21447856	55.82092012	60.83197757	63.13941549	32.81157633	28.06202082	19.43079468	20.77754074	19.53630874
1435458_at	Pim1			proviral integration site 1	359.5962087	299.1258954	181.2645508	170.320585	233.4853143	230.9702135	254.1009572	225.7150803	133.3958524	241.3593657	117.8541703	165.2107782	219.3884858	254.6175407	266.6112781	261.2517698
1435459_at	Fmo2			flavin containing monooxygenase 2	69.88703812	25.45579116	25.57669594	19.73567557	21.75626502	20.38744387	24.57536604	38.26127381	35.51584733	28.61831845	67.65281218	37.87473791	21.75626502	18.0243459	25.54209577	16.9705451
1435475_at	Lman2l			"lectin, mannose-binding 2-like"	202.9582254	278.4151678	326.199102	191.6102595	220.1322943	216.731644	201.1801285	174.5221087	132.4063038	114.1637643	194.3534625	137.1498277	186.1135133	226.633764	181.2645508	169.1716488
1435476_a_at	Fcgr2b			"Fc receptor, IgG, low affinity IIb"	1019.849816	813.4833457	767.4792844	706.6460705	558.3399591	673.0318644	799.291535	766.441038	662.186597	604.7663256	608.8740429	494.2917441	493.623066	472.6950674	434.0504718	556.8303357
1435483_x_at	Slc25a32			"solute carrier family 25, member 32"	124.7495672	124.3280488	122.1590553	134.029429	125.1724279	132.7652707	99.43914592	119.7844646	194.090541	183.8596386	290.3483449	353.8016583	148.9567819	119.9467286	115.719806	107.6347412
1435484_at	Slc5a3			"solute carrier family 5 (inositol transporters), member 3"	140.7234551	472.0556053	517.5753145	420.7434494	355.2414213	191.9998003	247.3131257	244.1528824	234.7530351	228.1729564	196.0712231	235.7083407	316.198782	367.4703403	295.5034165	196.0712231
1435495_at	Adora1			adenosine A1 receptor	31.80564635	44.94952609	43.98635043	38.39096715	65.13635119	65.31294244	49.08424094	57.31417155	52.0968775	55.25702556	74.98426597	126.1080009	64.74074221	68.66785532	54.69882738	47.35451236
1435540_at	Irgq			"immunity-related GTPase family, Q"	132.3167597	184.732898	146.2591426	140.0582348	134.9397889	119.2989884	128.6079485	195.1443658	78.03952004	116.426931	121.0888319	79.64047938	145.6662659	127.481227	124.0758046	135.9482717
1435543_at	Apc			adenomatosis polyposis coli	241.0328546	205.7245276	196.6029283	203.9221954	148.6545694	181.5100977	164.6525448	184.8579142	175.9454017	174.1680277	178.4643376	171.8260541	143.5131375	104.6177618	118.7350447	99.91144187
1435546_a_at	1810013L24Rik			RIKEN cDNA 1810013L24 gene	239.8934572	362.5291015	305.6758996	356.2047636	393.2058566	336.9717878	360.5713604	348.1002404	647.1206926	540.4903313	503.7496077	659.5023546	316.198782	258.0879546	361.0598023	277.2865829
1435547_at	Mkl2			MKL/myocardin-like 2	1150.439978	1159.823854	1148.886051	946.6707916	1138.043509	950.5231804	1244.413297	1052.102829	586.2259411	800.3742818	733.9464525	667.5874391	935.2064048	964.784554	1297.752903	854.1117317
1435562_at	Pdzd8			PDZ domain containing 8	118.654664	114.0093235	145.8636914	103.6310846	122.7392617	105.6139064	105.6854529	114.0093235	84.47139667	94.13380458	149.7656544	111.3399863	103.7012159	66.6076972	70.83959211	56.69678405
1435574_at	---			---	70.31409439	130.8914453	136.2246525	96.52113665	95.54609461	91.86758508	110.4392358	78.30410305	54.40340332	43.36553491	57.89909929	61.32812761	113.6240955	106.4753011	130.0964694	67.79034933
1435579_at	---			---	59.40769877	43.45366627	43.4242793	39.49809039	67.06011258	40.52723936	39.15205152	23.72537524	39.73944999	48.22793053	48.26056833	26.38562039	20.77754074	22.92031553	42.49378654	43.48310327
1435590_at	D430047L21Rik			RIKEN cDNA D430047L21 gene	37.51750543	46.02717525	52.98598843	32.17376799	29.76423687	30.78884836	56.20006913	32.90053183	25.47301813	19.8294121	26.13675265	30.95601803	37.6956985	24.3600468	30.581134	27.10978939
1435594_at	Atl2			atlastin GTPase 2	120.2719163	106.9085925	91.68126213	114.7836225	82.71728911	85.68067852	109.0280092	86.55510459	58.4504003	86.37949637	87.91320643	87.43839413	70.12398118	67.92816609	71.80517909	70.26654218
1435608_at	LOC631806 /// Znrf3			similar to Goliath homolog precursor (Ring finger protein 130) (R-goliath) /// zinc and ring finger 3	317.0560289	193.3039088	274.2996555	242.6700073	292.7162443	293.5100311	293.5100311	366.4767846	431.122187	499.6742283	620.524344	482.392277	266.2506062	230.657597	233.3272504	292.3202576
1435626_a_at	Herpud1			"homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1"	647.1206926	1247.790487	2588.480976	1520.478815	1673.879548	2975.796179	1671.618598	1333.368653	2432.206489	2389.776527	3510.20604	3534.057995	2769.769106	1583.509712	1587.796163	2766.00874
1435630_s_at	Acat2			acetyl-Coenzyme A acetyltransferase 2	4670.787192	3997.382744	3284.914261	4029.988482	3154.181579	3384.225531	3448.970324	3997.382744	4734.446316	4851.247267	4318.067259	5031.873715	5226.248468	3720.626873	3975.801462	3411.829885
1435632_at	Nufip2			nuclear fragile X mental retardation protein interacting protein 2	147.0532644	128.9566177	132.6754839	165.3226977	195.9386235	155.5516621	169.2861342	205.5853996	221.477449	263.3825582	282.5922323	270.2451657	167.1229438	89.35304564	138.6432915	87.32010742
1435635_at	Pcmtd1			protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1	700.9292406	572.1128745	553.8229389	663.981852	799.291535	656.8294482	1039.360196	928.8971139	1364.408564	922.630388	1452.084808	1115.171592	863.4123987	882.3186684	789.6119426	913.9288217
1435640_x_at	A130040M12Rik			RIKEN cDNA A130040M12 gene	1832.808069	1530.810514	1440.336314	1998.691372	2482.090494	2799.920211	2118.503798	2150.281762	2294.652541	2310.244774	2135.78395	2673.974515	2438.790304	3601.669285	5226.248468	4146.217261
1435647_at	Ikbkg			inhibitor of kappaB kinase gamma	92.24149561	96.58652337	87.08401384	62.33255739	56.39060827	52.34431672	38.33903183	50.84270911	55.59468273	55.29445855	75.28940747	55.33187856	71.46574554	36.0486918	47.29045115	53.5992534
1435655_at	Rpl12			ribosomal protein L12	32.4361571	55.78316939	43.74881394	47.74070612	34.33392766	30.49844961	32.06505552	41.69596867	29.34412938	36.26897327	39.73944999	43.66005371	35.32402903	22.47476304	28.77372306	27.62851278
1435661_at	Als2cr4			"amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 4"	55.82092012	56.23814098	62.9260727	38.54722234	50.91158233	95.93491055	82.54952451	56.69678405	90.44839516	100.1145603	95.03012355	114.7059963	68.389503	52.80695321	70.12398118	73.327833
1435663_at	Esr1			estrogen receptor 1 (alpha)	264.454369	199.8228837	261.2517698	182.7429576	589.4088857	570.5660122	355.7226431	226.0209981	250.0061891	163.099551	202.4094728	175.4696856	294.7044429	315.3436342	393.7385063	317.0560289
1435666_at	Mast3			microtubule associated serine/threonine kinase 3	145.1741725	192.2598896	183.8596386	286.832164	199.5525632	191.351049	286.4439388	217.3192255	279.1699796	327.9704445	372.9837586	352.8450596	162.9892495	148.4534694	119.9467286	98.63467433
1435671_at	Gm5081			predicted gene 5081	11.75080754	8	12.82735667	9.918067197	10.57322805	8.606752604	8.612577142	8.493893384	10.35717755	8.456601522	13.99780781	18.75875272	7.611722678	5.699131179	7.099104251	6.331722377
1435694_at	Arhgap26			Rho GTPase activating protein 26	119.6224201	100.8627741	105.0435669	136.779006	99.6413042	95.28775984	100.8627741	59.68986145	45.16301826	67.6986425	80.01873963	75.95484031	90.69367279	93.11979648	83.39193735	73.92590014
1435701_at	---			---	361.0598023	284.1267786	286.4439388	303.2031644	257.0417682	253.0709325	237.9526976	261.2517698	242.9987361	176.3030961	193.5657646	202.4094728	250.6841549	205.1682956	275.7891711	201.4526537
1435758_at	---			---	22.0826897	27.91046006	20.86210747	23.15421595	50.43138704	40.6921894	38.02886563	30.53976382	22.82740564	23.27994912	19.76242387	20.84798434	29.80455649	39.09908661	44.64630886	30.3953979
1435775_at	Clock			circadian locomoter output cycles kaput	623.8935136	746.9780294	717.2478857	689.6344336	620.524344	559.0963049	588.6115331	735.9367658	322.2487607	406.7416729	513.3880839	265.8904223	528.9087381	504.4320036	463.8202506	477.1959538
1435781_at	Cand1			cullin associated and neddylation disassociated 1	107.1985068	138.0813821	120.2719163	145.7649452	119.7033734	129.3938286	110.8136659	133.2153944	63.39635547	79.74836301	80.78065842	83.84471826	111.8688064	92.0543505	97.90298892	78.9427023
1435784_at	Atg9a			autophagy-related 9A (yeast)	261.2517698	260.8983482	228.018647	341.1028503	145.7649452	180.5299011	216.8783151	241.5228708	135.6724516	173.4621396	237.4700895	178.1023818	130.5374543	171.1295393	109.1757022	157.6718171
1435788_at	Actr10			ARP10 actin-related protein 10 homolog (S. cerevisiae)	124.3280488	88.99090543	117.8541703	87.55684108	100.5900642	120.5980693	126.7927109	76.52254761	50.80828984	62.37478359	78.67601605	69.13421586	88.15154804	84.81514516	84.70040718	76.57433352
1435798_a_at	Sfrs14			"splicing factor, arginine/serine-rich 14"	237.9526976	305.6758996	344.3505092	259.1382196	264.8126077	250.8538031	244.3181106	214.5421048	137.7080417	164.2073621	198.2062987	180.8967903	258.4375691	278.7923183	239.8934572	192.1298675
1435807_at	Cdc42 /// Gm7407			cell division cycle 42 homolog (S. cerevisiae) /// predicted gene 7407	25.78530133	30.0273031	20.56764914	27.38646211	17.35389981	20.19516461	24.47574723	27.25700231	23.13855715	16.03252776	32.17376799	22.44435917	18.19596929	17.86643639	14.47967183	17.40094799
1435872_at	Pim1			Proviral integration site 1	171.0138073	120.9250228	69.04069106	66.02415375	126.1933433	99.37189692	135.4889138	90.26495057	49.41759857	124.2438818	42.43630092	66.51759027	90.50966799	94.77311816	101.2732258	124.3280488
1435877_at	Stk38l			serine/threonine kinase 38 like	26.29646559	22.12756814	13.60085083	36.63912132	37.01302131	41.47077203	26.60080499	19.48348703	40.33566119	20.12692684	36.02428771	25.80275129	55.48188888	25.40414492	34.01009192	24.65866858
1435878_at	Stk38l			serine/threonine kinase 38 like	291.9248065	351.8908035	291.9248065	460.6911266	341.1028503	393.7385063	363.0201955	372.4791859	342.4909366	250.6841549	309.4232941	345.2843176	420.1742674	315.7708092	308.1690145	324.877045
1435888_at	Egfr			epidermal growth factor receptor	14290.11593	7919.370271	3901.166884	6795.999354	5304.679966	11154.28177	5722.46096	6065.496379	9079.769763	14782.06293	9291.140597	8103.78397	9995.825495	14406.67714	15817.34678	13264.75124
1435905_at	Fam48a			"family with sequence similarity 48, member A"	13.59625104	21.52190682	24.85978648	13.61927499	18.84784925	13.57785802	13.54113722	13.58245159	11.51068671	11.47568208	8.459462501	10.43811285	16.85605475	19.16951591	13.61466897	13.55489469
1435908_at	Nrxn2			neurexin II	11.72300075	10.27338705	11.82261279	12.1800234	16.18518555	12.87084618	11.87876544	11.98780819	15.07475866	14.46008372	12.94511611	12.32516453	15.758158	17.66201452	19.16951591	27.18328677
1435934_at	Ndufab1			"NADH dehydrogenase (ubiquinone) 1, alpha/beta subcomplex, 1"	68.43583239	63.91342076	68.43583239	92.86795749	50.19299052	53.34588191	59.327332	64.60939228	58.2134655	47.03503915	68.389503	63.31059284	56.27619961	38.02886563	50.77392906	45.50057904
1435937_at	Sptlc2			"serine palmitoyltransferase, long chain base subunit 2"	71.27246912	113.1635868	93.94282024	80.99966297	104.6177618	89.47408624	87.20198073	70.83959211	66.74310965	54.1462305	59.77071932	48.9183894	95.99990014	89.77743668	83.33548304	79.9645689
1435948_at	Tmem181a /// Tmem181b /// Tmem181c-ps /// Tmem181d-ps			"transmembrane protein 181A /// transmembrane protein 181B /// transmembrane protein 181C, pseudogene /// transmembrane protein 181D, pseudogene"	38.33903183	32.41422108	35.44379063	35.13327109	32.54612774	52.55732705	49.98956265	32.5681756	41.83733352	41.33067441	38.54722234	60.83197757	37.06316037	34.99085471	36.02428771	32.72286133
1435982_at	Stx12			syntaxin 12	81.88169147	101.3418317	138.1749232	84.1859749	108.0727507	115.2508036	113.7010684	82.2149014	55.0703167	69.69807956	62.96870097	74.93350346	82.15930087	58.09539878	76.47074372	63.78374936
1435991_at	Nr3c2			"nuclear receptor subfamily 3, group C, member 2"	125.596809	117.5355196	106.11553	126.7069632	109.9171734	101.5478581	104.7595531	118.1737669	153.3561273	161.1243803	164.0961977	291.1355087	119.2989884	119.8655276	126.0226289	84.4142116
1436023_at	Bclaf1			BCL2-associated transcription factor 1	249.6679806	218.6471904	206.9816413	227.248191	314.0655736	277.662397	385.3015021	353.3230352	520.3858776	483.0457416	685.9097723	417.9049393	357.1704708	311.9467568	362.5291015	392.1424462
1436028_at	Tmem33			transmembrane protein 33	633.2542306	1088.322187	1095.717369	876.3667875	764.3687569	745.9675171	786.4117133	786.4117133	511.3073661	509.2350813	595.0210924	586.2259411	881.1250671	936.4732664	944.1112105	815.6887815
1436040_at	Snora44			"Small nucleolar RNA, H/ACA box 44"	147.2524676	150.3751118	130.184511	136.2246525	101.8231647	154.0845072	124.6651148	138.5495294	91.37147882	126.6211857	137.8012343	126.0226289	120.1092124	78.35709461	81.82625957	95.09443429
1436041_at	LOC100046086			similar to dHand protein	29.12645065	34.52034553	33.50735726	24.17934067	45.59304943	34.80189598	41.66774152	56.42877009	67.97413583	46.74936941	76.10925536	84.24294696	34.80189598	32.54612774	30.95601803	33.16887097
1436042_at	Tln1			talin 1	45.84063107	44.6160844	37.01302131	38.18364703	38.96697407	25.43855822	49.78692474	38.70408667	35.30014	43.30683997	63.87015294	33.98706792	26.08372483	20.91866676	20.91866676	24.85978648
