Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4
1433446_at	Hmgcs1			3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	8671.291988	5660.826062	5539.526233	8103.755884	16207.51177	18886.6359	13908.42927	22704.69648	11306.33517	11854.95963	10228.53921	14943.05493
1433448_at	Slc25a44			"solute carrier family 25, member 44"	356.2046402	445.3599836	453.8814998	505.1152364	568.2534095	615.5042465	559.8537723	670.304066	337.8854989	293.112869	372.9836939	304.8494483
1433453_a_at	Abtb2			ankyrin repeat and BTB (POZ) domain containing 2	2179.594062	1913.95839	1692.112038	2581.482996	2550.220452	2291.552114	1885.667222	2147.376402	917.6478906	1017.091935	685.9097723	691.5039825
1433486_at	Clcn3			chloride channel 3	831.2961674	816.7938113	947.9531011	873.9969137	1070.785008	966.091232	848.3499067	883.5141161	514.08367	552.3255285	686.8389879	597.4425789
1433496_at	Glt25d1			glycosyltransferase 25 domain containing 1	177.6207414	228.1730157	249.3302405	241.0328443	165.8831385	168.2579953	201.7255482	206.7016722	281.0660956	316.1986724	333.7936039	320.5084871
1433536_at	Lrp11			low density lipoprotein receptor-related protein 11	46.30843591	79.69438913	95.41683153	59.12687762	31.03995774	31.48433957	40.14500083	35.53988697	33.37155193	19.76241702	20.07250041	39.60517887
1433567_at	Gmps			guanine monphosphate synthetase	1705.912732	2095.680587	2141.570016	1883.116121	1626.96641	1822.914587	1926.957958	1692.112038	1045.006992	1481.869954	1353.372956	1204.630519
1433592_at	Calm1			calmodulin 1	410.6144605	423.6010925	507.8579622	471.4168039	364.9914225	431.1222243	402.9052726	350.4646203	297.1080223	290.3482694	332.4406807	279.1699796
1433594_at	Commd2			COMM domain containing 2	518.276484	493.6229377	471.4168039	455.1120974	544.1613292	503.067917	533.2224638	460.6912064	364.4976303	398.0259686	423.0280081	385.8234108
1433598_at	Arglu1			arginine and glutamate rich 1	143.5131438	104.546997	70.40935947	89.17179943	81.16430245	74.78149328	82.38203238	108.2191872	246.6444584	198.8783177	231.9101052	208.1055852
1433632_at	Irf2bp2			interferon regulatory factor 2 binding protein 2	768.5192036	472.6949446	600.686633	325.3171624	459.4455232	368.9659185	327.9704161	516.8750935	260.545337	177.7410139	264.454369	279.5481767
1433647_s_at	Rhobtb3			Rho-related BTB domain containing 3	265.8903301	244.8147844	253.5854439	251.3637525	204.3367219	157.9923548	207.964766	208.6698167	222.3787309	250.0062433	237.6308157	215.415248
1433668_at	Pnrc1			proline-rich nuclear receptor coactivator 1	7193.608849	5254.635586	6455.217542	6065.480613	4552.18587	3705.541713	3036.848831	3430.351338	2475.385495	2648.745929	2248.528773	1880.568484
1433692_at	Nat10			N-acetyltransferase 10	205.0294727	177.8613678	173.5795435	153.771938	154.188856	201.4526363	179.919898	198.6092578	73.97594802	107.8535376	85.33342583	110.0661138
1433733_a_at	Cry1			cryptochrome 1 (photolyase-like)	560.6122174	921.3824128	1315.438541	813.4832048	378.0674934	438.7768955	247.6482194	282.9750901	214.2518814	199.4175316	180.1636391	123.4057344
1433763_at	Entpd5			ectonucleoside triphosphate diphosphohydrolase 5	1185.218635	1018.46981	1249.47765	1151.997508	1295.994383	1611.621096	1738.553659	1311.881669	1526.66931	1364.410928	1673.88463	1715.175669
1433768_at	Palld			"palladin, cytoskeletal associated protein"	1875.483532	2588.482107	3665.625666	2880.667635	1495.979821	1855.280848	1835.295787	1724.488903	1003.415299	1167.699331	1276.837648	1003.415299
1433772_at	Hspa13			"heat shock protein 70 family, member 13"	2144.471236	2762.273832	3227.608771	2919.93138	1947.941154	1682.973658	2543.324799	2221.298406	1644.682912	1969.152843	1736.201586	1373.677981
1433775_at	C77080			expressed sequence C77080	294.7044429	245.9775456	217.6136133	310.6824365	405.0930083	349.0441266	325.3171624	291.1354835	560.6122174	552.3255285	490.2928797	519.6816741
1433806_x_at	Calr			calreticulin	3948.983515	4478.830179	5362.432547	4527.601442	2888.477918	2075.914414	2915.981053	3481.817812	4101.548947	3481.817812	4570.711771	3975.804907
1433833_at	Fndc3b			fibronectin type III domain containing 3B	1144.225947	1234.346096	1660.343041	1222.70392	1029.560219	1158.25274	1174.039823	1454.048202	923.8805339	1091.273404	849.4991832	927.6404209
1433836_a_at	8430408G22Rik			RIKEN cDNA 8430408G22 gene	3262.755126	1710.53793	1572.823023	1288.995266	4944.073172	3020.448096	3730.70968	1878.02428	1534.958973	799.2916042	684.9818138	677.6031988
1433837_at	8430408G22Rik			RIKEN cDNA 8430408G22 gene	1467.893159	768.5192036	649.7540901	540.4903313	2203.328285	1388.636353	1857.794228	784.2850963	621.364873	304.0251525	281.0660956	259.8408371
1433857_at	Fat1			FAT tumor suppressor homolog 1 (Drosophila)	562.8937229	629.834129	577.5604428	554.57331	530.3427551	481.0877486	557.5845882	403.4510963	274.6713261	294.305741	401.8158393	319.2094108
1433866_x_at	Prdx1			peroxiredoxin 1	26422.0197	24995.4001	24492.93648	32065.84933	38548.17662	32856.84306	21276.20364	34358.02243	37671.13498	38705.05504	34873.50499	40363.99218
1433884_at	Syt1			synaptotagmin I	177.9818032	56.85051696	140.437953	171.4774431	126.7927219	188.2675602	149.8670135	147.951896	188.0128555	229.5673146	204.890735	211.2278495
1433901_at	Caprin1			cell cycle associated protein 1	1098.685304	1142.677943	1130.369031	1188.432089	926.3854282	868.1007931	841.4868259	865.7534972	498.3230509	497.6488761	553.8230349	504.4318725
1433912_at	Tiprl			"TIP41, TOR signalling pathway regulator-like (S. cerevisiae)"	369.9662866	339.7201837	329.751263	353.322974	341.1027321	330.6453094	429.3748114	330.1979836	261.2517471	269.5144379	327.9704161	285.2830061
1433924_at	---			---	132.8552048	229.1016041	222.3787309	165.8831385	198.4748643	185.3591712	341.1027321	203.2331858	67.69862786	151.4989582	133.6670442	124.8340065
1433930_at	Hpse			heparanase	55.29443939	28.65709199	34.45031604	45.93380448	57.66441424	64.08670207	62.75592143	79.10319508	55.82093463	28.7932004	44.43525348	55.63232761
1433936_at	Sdhaf1			succinate dehydrogenase complex assembly factor 1	357.170409	354.2809298	358.1387962	334.2458007	331.0932411	349.0441266	280.3061087	256.6940864	134.4838445	239.8934572	208.8111135	209.6609054
1433944_at	Hectd2			HECT domain containing 2	64.1735216	52.55733845	81.77090061	124.4964624	66.42760238	47.61163238	58.09538118	48.65419138	155.762391	98.16844786	137.7080178	122.2417888
1434011_a_at	Ints5			integrator complex subunit 5	1524.603893	2031.431849	2107.059925	2001.404248	1808.167358	1605.088911	1658.096778	1463.924059	987.2458754	1366.259328	1392.401328	1083.911499
1434020_at	Pdap1			PDGFA associated protein 1	778.9941857	785.3475829	696.2006617	816.7938113	709.5217624	683.1296614	840.3483892	713.3743954	1251.170338	1241.048473	1216.100614	1142.677943
1434035_at	Dnajb6 /// LOC100048324			"DnaJ (Hsp40) homolog, subfamily B, member 6 /// similar to DnaJ (Hsp40) homolog, subfamily B, member 6"	109.175688	97.30838275	124.0758154	76.00628813	126.8785772	118.4941376	121.006884	99.64129557	170.7824154	160.7975442	123.9079548	158.6353312
1434062_at	Rabgap1l			RAB GTPase activating protein 1-like	333.7936039	293.112869	258.7876572	327.5267091	372.4790891	353.322974	403.9976596	294.7044429	429.3748114	463.8202105	494.9612852	523.2113401
1434066_at	Gtf3c1			general transcription factor III C 1	404.5449632	399.6458021	461.3153139	308.5865239	388.9701472	331.990926	363.5120492	297.9135638	212.5186014	286.8320646	260.898303	277.286655
1434068_s_at	AI662270			expressed sequence AI662270	81.99260402	41.58322333	41.69596688	41.75245324	41.86565562	40.52724815	41.10745426	36.24443263	29.2647845	23.0759848	26.10138919	30.06798429
1434085_at	Zfp523			zinc finger protein 523	120.4348719	97.83675765	115.0948674	130.2726685	106.5473989	95.93493549	126.3643164	107.707624	95.74031768	89.59532577	108.1459582	79.26399348
1434087_at	Mthfr			"5,10-methylenetetrahydrofolate reductase"	366.4768164	494.2916585	698.0882532	443.5548626	396.4127005	228.1730157	240.706754	315.3436889	41.58322333	58.45038511	69.83975356	56.12403678
1434100_x_at	Ppargc1a			"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha"	86.43799782	62.41700327	64.39108537	81.21926126	165.8831385	141.679221	145.370805	119.3797281	139.6795071	108.7331801	69.93436686	129.832505
1434105_at	Epm2aip1			EPM2A (laforin) interacting protein 1	519.6816741	653.2821905	597.4425789	611.3519581	480.4368912	468.8708814	516.1758198	599.0624101	215.1238154	320.9426864	306.0900844	306.9199788
1434110_x_at	Mup1 /// Mup10 /// Mup2			major urinary protein 1 /// major urinary protein 10 /// major urinary protein 2	71081.54899	70506.50511	72050.39654	64742.33956	37671.13498	40528.26036	56087.46002	47806.58991	61329.64076	55860.12765	51781.75529	51711.7006
1434185_at	Acaca			acetyl-Coenzyme A carboxylase alpha	239.4067988	347.6293904	252.0452688	392.1425481	913.928505	849.4991832	875.1809347	532.501074	348.5719093	338.3432391	313.6406512	255.1350307
1434208_at	Rnf169			ring finger protein 169	69.83975356	90.93954861	94.26130502	74.62978827	64.7845605	64.34751367	59.16691422	79.96457239	114.5508021	142.8347423	224.9524958	182.6192848
1434236_at	Zdhhc20			"zinc finger, DHHC domain containing 20"	176.5419451	154.293262	162.878938	213.6725564	217.7609662	195.1444251	163.985208	155.762391	259.4893017	222.5293105	217.9084188	357.170409
1434277_a_at	Ypel2			yippee-like 2 (Drosophila)	2595.500194	2203.328285	1583.505596	2087.186424	1977.166634	1701.300039	1211.171544	1377.402399	857.5878315	836.9423119	879.9330806	470.7790302
1434292_at	Snhg11			small nucleolar RNA host gene 11 (non-protein coding)	203.3708012	130.7143244	64.39108537	97.17673549	264.8126306	422.4556989	325.7578761	295.5034677	184.3581248	131.9589427	129.3062714	219.9832702
1434320_at	Gtf3c4			"general transcription factor IIIC, polypeptide 4"	134.6660325	161.9992979	155.6569909	156.7142096	145.5677417	188.0128555	142.6415031	145.2724366	92.42898518	107.999649	114.0865079	123.0720522
1434331_at	Eif2c1			"eukaryotic translation initiation factor 2C, 1"	471.4168039	412.285525	392.6737914	416.77502	516.1758198	532.501074	463.8202105	464.4485569	316.1986724	372.4790891	386.3460935	359.109809
1434360_s_at	LOC632664 /// Ptprg			"similar to protein tyrosine phosphatase, receptor type, G /// protein tyrosine phosphatase, receptor type, G"	126.4498815	146.1601541	120.6796881	164.429817	304.4370214	250.684079	231.7531781	255.1350307	158.527987	170.6668517	192.1298009	177.2604122
1434369_a_at	Cryab			"crystallin, alpha B"	922.6306279	125.5968307	161.0153799	119.5414542	112.4762479	112.9339889	101.0678047	87.3792459	95.41683153	110.2152226	90.81651767	84.70039985
1434384_at	Nrip1			nuclear receptor interacting protein 1	624.7388228	936.4731041	801.4587036	554.57331	634.1119479	503.7494331	423.6010925	475.9054777	440.5625717	408.3969057	438.7768955	348.1003308
1434405_at	Fnip1			folliculin interacting protein 1	607.2276816	485.6685059	518.276484	471.4168039	576.7790687	471.4168039	445.9633216	412.8440564	1004.774646	744.9581782	911.4572936	1188.432089
1434410_at	Crybg3			beta-gamma crystallin domain containing 3	174.7584918	197.1359217	181.2645665	140.8187189	169.1716195	189.1617473	116.4269512	139.8687337	96.52116596	96.32535882	140.6282071	93.05676072
1434423_at	Gulp1			"GULP, engulfment adaptor PTB domain containing 1"	13.29590576	13.73500143	24.04876037	6.071490717	6.075601912	5.923320911	5.941391191	6.08383265	6.413679864	7.817985316	7.259465257	6.278372489
1434437_x_at	Rrm2			ribonucleotide reductase M2	115.4069212	161.9992979	163.3205476	172.7590153	130.802835	184.8579704	191.999792	101.9610977	236.8279119	249.1615255	367.4704358	283.3584421
1434442_at	Stbd1			starch binding domain 1	1392.401328	2221.298406	2630.877082	2574.502811	2212.295107	3236.359706	2888.477918	3045.082563	3094.955884	3393.399639	3397.996733	4552.18587
1434452_x_at	Eif2a			eukaryotic translation initiation factor 2a	797.1303646	607.2276816	700.9292406	788.5436868	745.9673879	690.5684557	562.1321913	648.8750461	942.8336079	1170.865285	891.9266433	1381.136916
1434473_at	Slc16a5			"solute carrier family 16 (monocarboxylic acid transporters), member 5"	9.054976757	8.473792568	8.930193314	9.135009632	11.66758113	31.5910791	14.77171702	29.52344282	14.155023	12.38370491	13.29590576	11.73490596
1434477_at	Heca			headcase homolog (Drosophila)	555.3246015	551.5782944	492.9551216	539.0288758	523.9201449	496.9756133	540.4903313	447.1724509	983.2443971	932.6774167	916.4064165	884.7110303
1434520_at	Sc5d			"sterol-C5-desaturase (fungal ERG3, delta-5-desaturase) homolog (S. cerevisae)"	2645.162484	2900.233074	1961.171519	3393.399639	4436.586495	4607.99003	4728.055483	4442.596812	1315.438541	1696.699819	1598.583214	1502.067968
1434551_at	Hnrnpul2			heterogeneous nuclear ribonucleoprotein U-like 2	1082.445092	1280.299506	1347.887506	1292.490087	977.9343105	1010.230473	1052.104652	970.0229026	659.502526	824.57105	776.8878291	810.1860167
1434554_at	Trim37			tripartite motif-containing 37	105.757002	109.54582	151.4989582	97.17673549	85.39120768	74.57928832	84.12899763	56.39060097	78.62275431	61.0795356	65.04821215	95.67553281
1434599_a_at	Tjp2			tight junction protein 2	333.7936039	321.3774738	335.152033	404.5449632	365.9810146	381.1509733	364.9914225	310.6824365	138.2684437	156.2904632	208.2465	154.7115934
1434600_at	Tjp2			tight junction protein 2	331.5417797	420.7434129	384.2596018	400.1872102	452.0418396	489.6295688	422.4556989	388.9701472	224.8002765	271.7125702	258.7876572	188.2675602
1434644_at	Tbl1x			transducin (beta)-like 1 X-linked	70.21897651	71.41737117	61.12089441	58.41083336	64.47831725	82.15927598	67.15095154	64.9162525	109.175688	124.0758154	134.4838445	77.93393128
1434674_at	Lyst			lysosomal trafficking regulator	671.2121403	805.8105451	972.6529015	706.645948	543.4251404	786.4115089	667.5872078	616.3380824	404.5449632	323.1225217	531.7806602	497.6488761
1434710_at	Dhx29			DEAH (Asp-Glu-Ala-His) box polypeptide 29	142.4485252	164.2073621	155.1310591	140.0582167	129.2187734	174.7584918	166.8968019	140.7234307	96.06490046	91.80544471	100.5900468	99.77628162
1434745_at	Ccnd2			cyclin D2	248.6560655	208.1055852	226.7871854	166.3328933	229.2567359	210.3717065	179.0693981	157.4585322	96.97959845	136.5939713	119.865564	132.4959717
1434770_at	Iqcb1			IQ calmodulin-binding motif containing 1	55.82093463	68.34323165	41.75245324	68.25077098	171.3614091	88.15155189	67.69862786	99.97910367	68.62136591	50.63662604	42.49377735	46.71773542
1434773_a_at	Slc2a1			"solute carrier family 2 (facilitated glucose transporter), member 1"	1018.46981	639.2837003	645.3707468	797.1303646	706.645948	752.0514219	463.1927141	557.5845882	339.2605806	431.1222243	353.8016277	417.9050117
1434798_at	Atp6v0d2			"ATPase, H+ transporting, lysosomal V0 subunit D2"	58.60886018	41.44272247	26.78148518	33.12399293	256.6940864	291.9248318	63.09667988	245.8110993	108.8068066	316.627033	100.7263181	166.2203404
1434826_at	Rfesd			Rieske (Fe-S) domain containing	184.732882	202.6836547	182.6192848	180.2856333	177.8613678	158.527987	177.7410139	165.8831385	59.12687762	106.5473989	139.1133619	147.5518424
1434829_at	Cbl			Casitas B-lineage lymphoma	253.2423714	209.9449372	183.2384082	181.7560246	164.0962475	173.1101942	163.3205476	129.9204185	143.7075639	129.2187734	151.9097136	120.0279482
1434831_a_at	Foxo3			forkhead box O3	632.3973447	628.9820345	601.5003952	575.9987518	671.2121403	692.4407767	708.5618596	617.1730478	872.8144945	967.400015	780.0495046	1169.281233
1434832_at	Foxo3			forkhead box O3	263.7392992	301.974151	329.3051468	230.657657	304.8494483	335.152033	326.1991867	331.5417797	465.7078047	498.9981391	460.0679432	636.692573
1434853_x_at	Mkrn1			"makorin, ring finger protein, 1"	126.7927219	107.5619077	88.21124198	161.5612609	430.5389646	442.9547829	300.3433165	249.4990695	125.5118429	217.7609662	252.2159363	213.8172405
1434901_at	Zbtb2			zinc finger and BTB domain containing 2	157.5651523	130.6258736	133.2154118	123.4892963	124.412219	116.7426167	75.95485679	88.93068388	127.8268305	127.3949309	143.8048726	144.4878817
1434935_at	Aak1			AP2 associated kinase 1	424.7495916	411.7277492	541.2225443	455.1120974	370.4674873	449.6005531	547.1160714	389.4970928	234.118276	316.1986724	322.6853734	288.3895344
1434963_at	Supt3h			suppressor of Ty 3 homolog (S. cerevisiae)	23.43805991	25.13049508	20.62340924	26.1898792	66.33773333	41.83732627	48.52263317	30.66405452	20.66533184	26.1898792	27.6472197	27.4793017
1435007_s_at	AI132487			expressed sequence AI132487	7087.276552	6446.484383	6722.787114	8777.591288	8849.180428	9104.371739	11935.47821	8258.813117	14136.22591	15394.80796	12650.90637	14002.89496
1435027_at	Golga1			"golgi autoantigen, golgin subfamily a, 1"	53.23765057	70.21897651	91.6192041	50.87712747	63.31059284	72.34181117	76.72999469	59.04688563	28.10003457	45.13246746	41.27474795	36.14642971
1435039_a_at	Pip5k1a			"phosphatidylinositol-4-phosphate 5-kinase, type 1 alpha"	49.18400078	30.21079382	35.13326196	49.31735214	50.80829646	48.55548932	29.24498184	40.11783579	84.24296886	96.32535882	64.82842814	56.62009199
1435057_x_at	Polr1e			polymerase (RNA) I polypeptide E	73.12956184	97.70439556	121.8287599	87.26103165	65.93482481	104.9724686	71.12790421	110.8136803	35.32403209	54.77290998	45.59305537	57.82075833
1435058_x_at	Stxbp3a			syntaxin binding protein 3A	145.0758994	124.0758154	132.1377101	164.6525734	167.8030351	143.3189867	130.0083917	160.2542436	207.964766	238.1138641	177.1404649	341.1027321
1435075_at	Tmem106b			transmembrane protein 106B	385.3014353	386.3460935	363.5120492	321.8128503	401.2722278	455.1120974	399.6458021	385.8234108	553.0737748	547.8572605	622.2066483	544.1613292
1435084_at	C730049O14Rik			RIKEN cDNA C730049O14 gene	25336.08953	21949.11271	18012.59913	22038.43839	17248.92402	12599.63002	14270.82629	13051.0205	10353.92843	11124.14049	10638.10182	9768.397886
1435102_a_at	Stx18			syntaxin 18	46.62296174	73.12956184	74.62978827	46.24578582	47.32245861	45.16302806	45.16302806	47.8377664	22.56623373	35.20467973	39.23162837	22.59680466
1435122_x_at	Dnmt1			DNA methyltransferase (cytosine-5) 1	133.5765954	122.490278	108.5125991	105.2570778	134.5749076	163.2100332	143.1250923	92.93086543	84.18596398	105.471041	97.96929905	66.65280798
1435155_at	Cgn			cingulin	110.8887156	125.0877651	110.0661138	106.6917408	99.70876578	107.9265685	95.28774333	81.99260402	48.26058298	49.11746038	41.52696592	62.54388253
1435158_at	Rbm12b			RNA binding motif protein 12B	235.3895151	413.4033444	388.9701472	442.9547829	241.3593763	223.2837385	248.824438	279.9268862	165.3226547	160.145804	202.5465042	207.6834131
1435160_at	Ahsa2			"AHA1, activator of heat shock protein ATPase homolog 2 (yeast)"	918.8910464	1452.081034	1793.539434	1138.046467	1115.16918	1080.980663	1193.268617	1324.372965	696.2006617	721.1425333	841.4868259	793.8994574
1435193_at	A230050P20Rik			RIKEN cDNA A230050P20 gene	1357.042323	1172.451476	992.6065228	1209.53297	1407.563585	1396.176511	1150.438981	1148.882571	528.9087381	576.7790687	553.8230349	486.9852869
1435194_at	Hspa4			heat shock protein 4	3258.340998	2717.761479	3472.403172	3179.899886	2239.415089	2221.298406	2014.997733	2036.939619	1862.831219	1726.825097	1822.914587	2297.765142
1435217_at	Gm7969			Predicted gene 7969	599.0624101	668.4916014	652.3983735	641.0169743	678.5211613	719.1926043	718.2196179	928.8971139	392.6737914	424.7495916	455.1120974	447.7782443
1435234_at	Ncoa2			nuclear receptor coactivator 2	70.55248533	71.46573009	55.14492633	70.88757822	53.59923947	50.19299271	64.34751367	52.87850101	36.81312807	47.9350095	43.51254136	47.99994801
1435254_at	Plxnb1			plexin B1	73.87586692	87.3792459	72.73462005	69.32166374	86.37950763	121.0888214	68.7608572	77.82849547	48.95150294	62.03790768	58.21347559	58.529569
1435279_at	BC059842			cDNA sequence BC059842	134.392843	141.1049707	139.4905365	160.6887369	120.6796881	118.9763694	128.433951	149.2595765	77.7232023	92.74234174	93.37224559	70.31410356
1435303_at	Taf4b			"TAF4B RNA polymerase II, TATA box binding protein (TBP)-associated factor"	10.10783661	10.13181204	11.06378743	7.614297495	12.96265256	12.2793651	13.73500143	9.861163059	24.67537321	16.73101569	17.22515802	15.35279786
1435349_at	Nrp2			neuropilin 2	87.14297732	89.95994899	110.7386957	110.9638018	151.2939972	168.371928	198.0722295	169.4007997	60.25821107	78.19814611	68.20458753	73.47689465
1435380_at	Cox10			"COX10 homolog, cytochrome c oxidase assembly protein, heme A: farnesyltransferase (yeast)"	47.09876051	60.29901373	99.91145053	82.43781575	47.70841577	73.3774887	60.46250094	56.54349139	40.09068917	56.42878475	46.81270171	51.74542377
1435384_at	Ube2n			ubiquitin-conjugating enzyme E2N	218.647181	220.878529	270.2451657	212.6625042	167.0098129	222.2282534	204.752091	159.8209251	138.4557587	166.2203404	142.2558084	147.1528705
1435405_at	Setd4			SET domain containing 4	41.72420049	14.99334107	33.96407127	42.58015732	65.62314414	53.59923947	54.58784402	65.80106654	82.60539272	71.17606713	161.7801311	50.19299271
1435426_s_at	Pisd /// Pisd-ps3			"phosphatidylserine decarboxylase /// phosphatidylserine decarboxylase, pseudogene 3"	123.3222292	127.1364919	96.19504149	92.61687182	95.03009062	122.1590712	118.413956	95.48144123	43.80807754	60.70856324	57.78163263	45.43900614
1435454_a_at	BC006779			cDNA sequence BC006779	2703.084	2762.273832	2849.637122	2799.923859	3115.976743	2880.667635	2630.877082	2509.125209	1479.865146	1808.167358	1870.41233	1696.699819
1435483_x_at	Slc25a32			"solute carrier family 25, member 32"	143.9996879	140.1530543	134.9397772	160.0374377	153.8760616	148.252648	125.3420395	137.2427318	216.7315877	212.8065045	343.8847312	392.1425481
1435495_at	Adora1			adenosine A1 receptor	29.5034651	32.23915863	43.8971292	28.75424645	41.19101619	26.98164214	29.5034651	27.38645499	40.83013691	39.685687	71.75657188	99.84384323
1435540_at	Irgq			"immunity-related GTPase family, Q"	126.0226344	158.742748	136.501542	127.0504621	247.6482194	209.0939941	147.951896	166.4455224	67.19642149	99.23743217	108.7331801	64.47831725
1435543_at	Apc			adenomatosis polyposis coli	222.6799918	200.9079197	184.8579704	192.5203563	185.9875835	158.742748	157.9923548	145.8636472	165.7708899	164.5411576	171.0137777	165.0989918
1435546_a_at	1810013L24Rik			RIKEN cDNA 1810013L24 gene	245.3124361	362.529133	323.1225217	352.8449679	350.4646203	349.9904812	392.1425481	399.6458021	660.3959672	539.7591089	509.9247755	636.692573
1435547_at	Mkl2			MKL/myocardin-like 2	1134.969254	1147.328258	1097.198911	908.9927642	849.4991832	819.008364	865.7534972	901.6390876	562.1321913	780.0495046	723.097749	635.8311998
1435574_at	---			---	75.23846122	124.6651202	144.2924059	102.2375423	39.09907306	70.21897651	61.6193902	88.87050697	57.70346061	48.95150294	64.04333639	66.87877713
1435590_at	D430047L21Rik			RIKEN cDNA D430047L21 gene	45.80960205	52.34431447	57.08187969	34.87263413	30.87232407	29.24498184	34.24107878	22.76568656	29.30443009	22.14255811	26.85409715	34.63737785
1435608_at	LOC631806 /// Znrf3			similar to Goliath homolog precursor (Ring finger protein 130) (R-goliath) /// zinc and ring finger 3	305.2624339	182.2488152	260.545337	238.9211275	279.5481767	312.7925844	276.9115174	200.9079197	407.8443907	471.4168039	578.3428754	438.1832799
1435630_s_at	Acat2			acetyl-Coenzyme A acetyltransferase 2	4466.719673	3807.243822	3124.425013	3869.60006	9481.749083	9610.986129	6991.975334	10652.51343	4626.743003	4721.658974	4123.819952	4870.992343
1435632_at	Nufip2			nuclear fragile X mental retardation protein interacting protein 2	164.2073621	145.370805	142.2558084	184.2333746	193.4347421	173.6970796	155.2361032	150.8849068	235.5489047	282.5922567	322.6853734	284.5116169
1435635_at	Pcmtd1			protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1	889.5149237	715.3085496	701.8788033	807.9953191	715.3085496	644.497633	842.6268048	595.8271277	1696.699819	1107.64607	1743.267356	1403.757612
1435647_at	Ikbkg			inhibitor of kappaB kinase gamma	94.70900424	95.28774333	95.15882977	63.82694759	52.02639631	47.70841577	46.24578582	48.26058298	47.99994801	47.80539592	77.3034522	48.29326168
1435661_at	Als2cr4			"amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 4"	60.58540719	62.37476738	65.00419584	49.45106504	77.51304312	90.32605612	58.37130833	61.53602612	92.61687182	92.42898518	99.77628162	97.11097864
1435671_at	Gm5081			predicted gene 5081	16.37250453	13.33646759	16.64065856	16.663202	11.42530011	11.94326183	14.46008278	13.5778542	15.24406522	13.24201515	17.05114688	22.76568656
1435694_at	Arhgap26			Rho GTPase activating protein 26	107.9265685	89.17179943	95.28774333	122.6562181	115.1728016	118.0138604	120.0279482	107.6347412	40.47241936	58.13471933	75.64699862	68.20458753
1435701_at	---			---	362.529133	281.8281431	284.8970504	317.9155999	240.706754	207.6834131	220.2812859	189.9315728	228.3275188	172.4085486	207.8240419	206.1427625
1435775_at	Clock			circadian locomoter output cycles kaput	647.9971915	742.9438531	731.9620293	698.0882532	613.8399575	597.4425789	533.2224638	483.7000075	330.6453094	413.9633902	490.9570892	279.5481767
1435781_at	Cand1			cullin associated and neddylation disassociated 1	85.16031464	125.0877651	132.5856888	132.6754667	96.12994898	99.57387108	97.83675765	85.73872154	57.5084929	81.66027382	79.37137399	75.9034602
1435798_a_at	Sfrs14			"splicing factor, arginine/serine-rich 14"	253.4138496	320.0748753	364.9914225	279.9268862	309.0045722	254.7898618	244.6491251	256.3468083	142.5449815	164.429817	206.8416363	199.1477422
1435878_at	Stk38l			serine/threonine kinase 38 like	286.0564868	347.1590871	309.8423686	450.8195438	474.618656	512	546.3758851	586.2257379	320.5084871	253.0710093	293.112869	332.8910447
1435905_at	Fam48a			"family with sequence similarity 48, member A"	11.35206471	20.45656756	25.02863684	12.59505185	11.37899139	10.82671328	11.27548189	20.58157167	10.18337961	10.14553781	8.537123205	8.903032825
1435937_at	Sptlc2			"serine palmitoyltransferase, long chain base subunit 2"	72.24394086	108.6596033	93.56204973	81.82627023	82.10368103	89.29260224	89.05116005	77.40817672	80.89006555	54.80999842	62.92606999	54.29303819
1435948_at	Tmem181a /// Tmem181b /// Tmem181c-ps /// Tmem181d-ps			"transmembrane protein 181A /// transmembrane protein 181B /// transmembrane protein 181C, pseudogene /// transmembrane protein 181D, pseudogene"	42.32154272	35.32403209	40.25384497	36.61431596	75.59581035	72.93182361	74.17651717	53.38199248	47.9350095	47.80539592	47.64387166	58.48996368
1435982_at	Stx12			syntaxin 12	129.043955	143.8048726	191.869871	121.6639394	130.3608802	130.0083917	192.7811674	121.0888214	88.15155189	101.2732521	90.87801229	115.4850667
1435991_at	Nr3c2			"nuclear receptor subfamily 3, group C, member 2"	138.5495114	129.7446509	117.2177204	142.3521343	162.6585812	159.7127787	146.5564345	138.5495114	194.6167655	176.9008138	182.1254925	299.9369859
1436023_at	Bclaf1			BCL2-associated transcription factor 1	241.6863506	206.0032714	180.4077103	210.2293538	219.6856576	208.5286156	237.309328	178.2229187	512	453.2674494	582.2709669	360.0834544
1436028_at	Tmem33			transmembrane protein 33	605.585772	1091.273404	1079.518222	870.4544531	559.0963534	672.1214447	813.4832048	875.1809347	508.5459675	475.9054777	608.8740429	539.7591089
1436041_at	LOC100046086			similar to dHand protein	27.91046731	29.92584985	27.36792334	25.02863684	60.380702	74.73089073	47.4828932	33.73494431	58.25289374	53.67185142	67.10551232	70.79167533
1436045_at	Tsga10			testis specific 10	16.39468469	26.0308125	32.87827037	22.2477254	17.16695788	15.79553955	23.21699541	15.6730586	15.85445528	13.6146675	15.74216979	13.15713473
