Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	CON2	CON3	CON5	BNF1	BNF4	BNF5	D3T2	D3T4	D3T5	OLT1	OLT3	OLT5
1385933_at	---	Rn.19220	AI709424	Transcribed locus=---	441.565223	348.7208925	445.9306997	565.6414237	550.9426175	473.3881932	328.3722761	546.5553175	303.534539	302.164057	179.2618286	667.1648055
1368424_at	Ikbkb	Rn.19222 /// rn.19222	NM_053355	inhibitor of kappaB kinase beta /// inhibitor of kappaB kinase beta=chr16q12.5	210.306695	124.402246	236.9170174	211.3916217	209.9957376	251.9049971	105.603098	257.3646178	142.8148257	69.19574481	62.29829308	233.134038
1372289_at	RGD1561141_predicted	Rn.19224 /// rn.19224	AI170792	similar to solute carrier family 25 (mitochondrial carrier, Aralar), member 12 (predicted) /// similar to solute carrier family 25 (mitochondrial carrier, Aralar), member 12 (predicted)=chr3q21	9.119515221	11.38720081	16.56348973	9.239340869	7.387496516	8.987904865	8.456401208	8.411146852	14.53547525	9.198195001	9.273306099	15.36693207
1370081_a_at	Vegfa	Rn.1923 /// rn.1923	AF080594	vascular endothelial growth factor A /// vascular endothelial growth factor A=chr9q12	383.0849852	238.3837999	306.9119205	237.7888966	373.1824573	330.8316274	159.8349612	176.6173255	175.4177206	175.1254701	169.189873	341.3515638
1383907_at	---	Rn.19231	BE117969	Transcribed locus=---	1414.712862	1178.815835	1922.47649	1858.290648	1473.341724	1587.672397	1648.958243	1863.329527	1605.80702	1299.385603	1131.309441	1922.137943
1389791_at	Cln8	Rn.1924	AI179775	ceroid-lipofuscinosis, neuronal 8=chr16q12.5	208.1533434	174.9418392	289.874862	294.2794233	290.3611268	286.1570211	303.1912079	394.617718	314.5478234	341.6371818	333.0024603	279.1410334
1375595_at	Kctd3	Rn.19263	AI231433	Potassium channel tetramerisation domain containing 3=chr13q26	57.56308939	18.54181265	48.19534544	49.95258781	45.04866775	46.0896293	12.69381606	27.20846939	18.278317	19.93261277	23.09107483	55.72123296
1368908_at	Anxa4	Rn.19270	NM_024155	annexin A4=chr4q34	77.18716045	93.82793109	79.58995663	131.0662396	169.8977754	118.9819334	79.90095884	76.05516414	60.55726559	55.76328062	79.28052972	138.7514997
1389305_at	Anxa4	Rn.19270	BM385237	annexin A4=chr4q34	60.62294831	13.7223003	90.5076829	181.1852164	83.97923965	89.99040788	27.908926	112.9655934	135.2643587	19.17137989	64.46604591	192.1109151
1384325_at	Plunc	Rn.19272	BF546645	palate, lung, and nasal epithelium carcinoma associated=chr3q41	11.38936586	12.27555767	11.76064272	12.23165167	12.15851338	11.88851975	15.99390517	11.84080383	11.88741979	21.12524639	12.38269344	11.71518201
1374507_at	Ube4b_predicted	Rn.19289	BE096671	ubiquitination factor E4B, UFD2 homolog (S. cerevisiae) (predicted)=chr5q36	204.3606359	191.01471	280.5093806	433.6832989	357.8492627	353.6627419	114.9752383	139.714335	139.1321317	127.9790245	184.8571744	193.4681773
1376862_at	Ube4b_predicted	Rn.19289	BI296848	ubiquitination factor E4B, UFD2 homolog (S. cerevisiae) (predicted)=chr5q36	545.0605993	509.3911452	555.0386002	795.5200655	588.6231382	651.7422625	543.5930121	396.3094542	491.8828743	467.6835808	478.3578379	516.8533888
1383885_at	RGD1565549_predicted	Rn.19314	BF560882	similar to polybromo-1 (predicted)=chr16p16	294.7953556	131.9824548	286.1634923	252.7570648	278.0270083	283.3117228	121.7323168	148.8662804	225.1001135	127.2308508	193.0984952	414.5552649
1395306_at	RGD1565549_predicted	Rn.19314	AI502736	similar to polybromo-1 (predicted)=chr16p16	439.5289406	311.9640464	608.0033886	374.9830398	382.6638384	410.5449508	315.7345035	274.0491295	618.7820738	307.6426699	609.0413555	500.060589
1392054_at	RGD1565549_predicted	Rn.19314	AW532414	similar to polybromo-1 (predicted)=chr16p16	1169.195535	839.895126	1573.059374	1458.9971	1375.137285	1778.208058	837.8803242	856.4834999	1351.44523	775.3796288	857.1945528	1635.949909
1379645_at	RGD1565549_predicted	Rn.19314	BE113614	similar to polybromo-1 (predicted)=chr16p16	380.0589327	365.5106853	348.7125701	417.8327274	357.9958509	349.1505204	379.2057686	178.6824175	403.4111614	326.1473757	341.2749354	341.2720777
1388737_at	RGD1565549_predicted	Rn.19314	AI410799	similar to polybromo-1 (predicted)=chr16p16	858.758161	675.8557194	934.7493379	1021.961727	857.9828232	865.0855401	623.2264107	927.7259762	890.9898848	481.5671707	591.1249134	975.2845438
1370045_at	Polg	Rn.19327	NM_053528	polymerase (DNA directed), gamma=chr1q31	545.0402298	696.1706311	509.0597367	595.8644744	826.2529412	928.4182938	483.1378243	576.5137469	550.9405661	347.5921263	403.9632216	604.6965099
1372914_at	Ltbr	Rn.19329	AI705656	lymphotoxin B receptor=chr4q42	1650.476715	1492.566587	1571.594599	1642.312518	1543.954723	1903.927688	1119.740344	1321.260828	1799.599755	1201.265965	1026.931894	1579.592525
1376187_at	Slc35d1_predicted	Rn.19332 /// rn.19332	AI177887	Solute carrier family 35 (UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter), member D1 (predicted) /// Solute carrier family 35 (UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter), member D1 (predicted)=chr5q34	271.145522	239.5702201	463.3267542	274.8030686	297.1920122	283.5155677	163.204702	309.8777931	266.7230937	212.6702741	250.946666	261.6970498
1390433_at	---	Rn.19335	AI102429	Transcribed locus=---	1260.402626	1269.297302	1588.461095	1344.975176	1427.55546	1437.202057	1043.725155	1221.276778	1255.150337	692.9969997	1123.161077	1738.064938
1367507_at	Nudt22	Rn.1934	BI281661	nudix (nucleoside diphosphate linked moiety X)-type motif 22=chr1q43	78.85999211	71.04189263	86.67285725	72.48196311	72.39561255	97.09196527	51.99589814	109.7039235	96.55622347	72.76973244	73.73620957	120.360955
1388621_at	RGD1563202_predicted	Rn.19345	BG378803	similar to RIKEN cDNA 1110030J09 (predicted)=chr10q24	60.5226175	80.90257753	76.90075887	88.94920154	83.12901713	85.61977368	59.29833349	82.1365778	80.2194573	52.5821526	79.24156784	82.24964814
1372602_at	RGD1311800	Rn.1935	BI295979	similar to genethonin 1=chr14p22	1038.000303	1269.986433	1355.322108	1093.724261	1176.943329	1139.257861	1302.261868	861.7098913	968.9902479	1009.110506	780.1443072	970.6118409
1392942_at	RGD1563325_predicted	Rn.19351	BM383823	similar to hypothetical protein MGC17943 (predicted)=chr7q13	26.06565716	30.37613381	26.18291534	39.96161029	48.04747267	48.10305641	33.71534789	30.94200422	31.73499031	32.70667986	33.08081241	55.56084936
1388789_at	RGD1563325_predicted	Rn.19351	AI410352	similar to hypothetical protein MGC17943 (predicted)=chr7q13	95.54797423	104.2897884	104.9642652	231.0912002	159.6440185	254.2717065	130.58599	348.782454	264.2667743	108.3029562	114.5221509	279.2242096
1390806_at	RGD1309730_predicted	Rn.19353	AW251111	similar to RIKEN cDNA B230118H07 (predicted)=chr3q31	370.4838304	489.0451352	401.9608859	406.6461024	435.8706193	398.5648472	543.0351162	523.1943863	672.2252856	565.0203163	523.3071904	540.2413007
1377102_at	Tmem63a_predicted	Rn.19355	BI288335	transmembrane protein 63a (predicted)=chr13q26	51.95847991	50.68788896	52.20694516	46.89219856	44.89636055	46.81702452	45.06495294	56.19941138	58.92377465	45.70673172	37.81896358	54.36888977
1373447_at	RGD1305117	Rn.19357	BF281350	similar to HN1-like protein=chr10q12	416.0493403	345.811009	468.830994	375.22913	455.722723	461.4755262	464.1222427	571.2328611	377.7300619	464.9945168	321.6467553	532.8018528
1369103_at	Fyn	Rn.19361	NM_012755	fyn proto-oncogene=chr20q13	5.601839384	5.564648329	5.608106446	5.818042874	6.577508145	12.17111255	5.832215677	5.4912484	5.49983007	5.723602978	5.783745651	8.034332464
1373683_at	Fyn	Rn.19361	AI230396	fyn proto-oncogene=chr20q13	9.718255854	9.650951068	9.637428054	12.2130569	9.83109783	12.25550138	10.16421215	8.087898298	9.50214967	9.972658321	10.13493616	13.62371071
1373097_at	Ercc6_predicted	Rn.19370	BF282125	excision repair cross-complementing rodent repair deficiency, complementation group 6 (predicted)=chr16p16	8.801750477	9.034922889	13.52860378	11.5748511	10.83305128	13.28123337	14.68821513	23.50638821	18.47117107	13.9995812	7.216319516	13.6630938
1397703_at	LOC680230	Rn.19371	BF288942	Hypothetical protein LOC680230=chr16p11	201.5659488	262.7064848	213.3286438	203.6883349	202.3998571	191.325552	172.2973552	350.3622104	198.1002185	226.7791836	234.4522529	209.9607363
1372784_at	Lrrc41	Rn.1938	BM386669	leucine rich repeat containing 41=chr5q36	303.7741062	326.9096311	359.120682	297.5540355	356.3292121	412.5722205	397.073099	361.3958565	365.7696974	301.4576175	323.7740571	330.1387156
1390863_at	Slc19a2	Rn.19386	BF283298	solute carrier family 19 (thiamine transporter), member 2=chr13q22	1855.532043	1966.211607	1751.563905	1317.803127	1640.538721	1600.053867	2064.197332	2758.94276	3476.351867	2851.989292	1837.716312	2829.227296
1377208_at	---	Rn.1940	BI291457	Transcribed locus, strongly similar to XP_214253.3 PREDICTED: similar to muscleblind-like 2 isoform 1 [Rattus norvegicus]=---	91.2326598	87.34159838	312.6471918	416.7706469	22.23873089	25.47969168	39.14685049	91.13015385	36.48583381	22.66334165	24.88571046	37.18150865
1375675_at	---	Rn.1940	AA892813	Transcribed locus, strongly similar to XP_214253.3 PREDICTED: similar to muscleblind-like 2 isoform 1 [Rattus norvegicus]=---	208.5522366	133.4150677	259.4088537	128.7853575	228.9155978	165.0379975	201.5862076	104.0342301	111.1823311	229.6839455	189.5821977	143.5959793
1383572_at	Zdhhc6	Rn.19409	BF414797	zinc finger, DHHC domain containing 6=chr1q55	682.3897305	681.123158	611.1608647	715.2749431	676.6493234	741.8013638	525.1249631	746.547283	682.3239157	545.8436601	636.2100061	762.0486217
1371797_at	Cad_mapped	Rn.19416	BM391890	carbamyl phosphatate synthetase 2 (mapped)=chr6q14	92.80344801	88.79359393	89.50684196	83.78595083	89.9715004	107.5122629	141.3131991	155.1706917	104.0566134	113.2580785	82.18864659	137.1950571
1376007_at	Tprkb	Rn.19429	AI411772	Tp53rk binding protein=chr4q34	16.96719431	15.45143395	16.96808617	14.79963459	14.57674247	14.77480856	15.42338609	15.90388236	14.83910822	15.10964314	15.74403558	17.43903714
1390972_at	Tprkb	Rn.19429	BI281729	Tp53rk binding protein=chr4q34	13.14860282	13.05337634	13.04965543	13.24278137	13.15516995	13.0324244	13.64808511	14.33854004	12.94527753	14.02676776	14.21538586	12.85219651
1370079_at	Rhced	Rn.1943	NM_022505	Rhesus blood group CE and D=chr5q36	4.147537648	4.12034776	4.152517122	4.216553764	4.190302684	4.101477915	4.388620879	4.096012735	4.09341843	4.307813372	4.434232107	4.039439209
1398956_at	---	Rn.19435	BE113384	Transcribed locus=---	257.6580221	349.1955832	288.7972071	279.3043731	287.1983031	286.2132139	294.1475482	284.9181216	309.185287	258.6277053	273.9991668	347.7252925
1386990_at	Ebp	Rn.19436 /// rn.19436	NM_057137	phenylalkylamine Ca2+ antagonist (emopamil) binding protein /// phenylalkylamine Ca2+ antagonist (emopamil) binding protein=chrXq13	2000.038838	2279.372142	2307.260924	1840.925298	2040.996779	2359.510588	2637.604668	2534.125326	2793.681564	3178.614031	2117.493668	2461.549558
1373073_at	Ppp1r7	Rn.19437	BF282816	protein phosphatase 1, regulatory (inhibitor) subunit 7=chr9q36	99.79456544	108.2863472	105.5947501	100.2705659	143.0695791	109.1150315	117.4030701	112.2575519	130.8612368	156.0024909	117.6544291	115.6357118
1377685_at	LOC307595 /// LOC680014 /// LOC682499 /// LOC683403	Rn.19439	AW435161	similar to N-acetyltransferase ESCO1 (Establishment of cohesion 1 homolog 1) (ECO1 homolog 1) /// similar to N-acetyltransferase ESCO1 (Establishment of cohesion 1 homolog 1) (ECO1 homolog 1) /// similar to N-acetyltransferase ESCO1 (Establishment of cohesion 1 homolog 1) (ECO1 homolog 1) /// similar to N-acetyltransferase ESCO1 (Establishment of cohesion 1 homolog 1) (ECO1 homolog 1)=chr13p12 /// chr18p13	192.5160184	157.4070112	221.1079349	227.8006818	157.3220084	184.4750691	176.2426332	216.2835453	162.3718461	108.9213334	104.7449323	139.108247
1390416_at	Slc25a30	Rn.19440	H35736	Solute carrier family 25, member 30=chr15q11	1068.587766	569.122884	542.6125294	577.1794578	732.9335704	653.9164563	273.2715924	605.2519823	326.6032174	127.1545266	223.1937402	468.7055553
1381973_at	Slc25a30	Rn.19440 /// rn.19440	AW530647	solute carrier family 25, member 30 /// solute carrier family 25, member 30=chr15q11	137.6912413	54.66964613	54.21229656	96.86209139	139.121727	100.912421	32.98513565	51.95005686	34.56345594	29.23820704	34.57196465	75.57746553
1374493_at	---	Rn.19441	H35017	Transcribed locus=---	4.71027085	5.165005459	4.78672866	5.258038826	5.231964729	4.73003784	5.505259716	19.86323754	33.46484263	5.75284329	15.71292069	17.88484178
1374567_at	Psrc2	Rn.19449	AI408443	proline/serine-rich coiled-coil 2=chr7q22	197.8237297	184.0872971	197.7363746	167.7697945	126.3114889	122.5254322	186.5819197	185.420578	254.6352747	168.8198799	185.2899065	199.6110686
1372709_at	Bcap29	Rn.19451	AI172204	B-cell receptor-associated protein 29=chr6q16	179.0573149	134.2278161	206.7131596	221.3137189	172.2349016	236.581742	136.019869	140.2396914	97.65980113	105.4933933	86.80513552	209.0609598
1388565_at	Spg21	Rn.19459	BI289536	spastic paraplegia 21 homolog (human)=chr8q24	1398.959334	1683.271107	1675.787659	1481.128863	1482.517901	1683.271107	1450.472482	1558.99709	1920.30289	1278.519509	1248.510432	1660.010464
1376773_at	---	Rn.19462	AI406968	Transcribed locus=---	26.82103748	26.30674206	26.16511446	26.40380682	26.22698228	26.91882967	25.93267685	36.38192177	25.54273701	25.48574905	26.49906267	26.08366019
1390392_at	RGD1309602_predicted	Rn.19476	BI301527	similar to RIKEN cDNA 2500001K11 (predicted)=chr13q11	359.3523873	254.3540775	303.0922055	425.307893	407.7308794	323.5894625	290.7377637	290.3859324	175.2280918	242.2541547	197.2952658	200.2720664
1389231_at	RGD1564957_predicted	Rn.19477	BI296728	similar to RIKEN cDNA 3110007P09 (predicted)=chr5q34	3.923372438	3.891129243	3.923776132	3.980350038	3.946408451	3.867896785	4.088287525	3.871409145	3.861251044	4.001669821	4.047057936	3.806914731
1390252_at	---	Rn.19478	AI176825	Transcribed locus=---	135.6861048	130.0877972	136.1700148	131.9072822	133.2004779	131.6597354	99.35870238	130.2640793	119.476034	133.4339519	104.0665078	130.4450184
1399009_at	RGD1305036_predicted	Rn.1948	BE329028	similar to RIKEN cDNA 2610034N24 (predicted)=chr1q32	381.3970067	397.0130552	401.0026735	348.4227854	371.0468453	366.7530954	408.7727455	517.7528806	514.4477013	412.4125036	444.4347943	456.6751885
1372853_at	Rela	Rn.19480 /// rn.19480	BF283772	v-rel reticuloendotheliosis viral oncogene homolog A (avian) /// v-rel reticuloendotheliosis viral oncogene homolog A (avian)=chr1q43	169.0000816	176.4105015	200.5186151	170.0179221	174.8923597	185.1271859	179.9803209	191.486818	234.315196	167.5944044	126.8812912	189.824995
1370209_at	Klf9	Rn.19481	BE101336	Kruppel-like factor 9=chr1q51	553.5679549	521.6801101	1076.787946	1153.688637	1419.7849	1503.872402	841.2483682	1299.236749	1136.499749	1002.066017	1033.188682	1460.315449
1381852_at	---	Rn.19484	AI059908	Transcribed locus=---	434.5259357	391.662863	582.6958575	627.9870001	539.7611607	790.7796506	420.833362	448.7562152	432.3946882	459.5944006	399.7152548	592.1272128
1371836_at	Rab5c_predicted	Rn.194899	H35233	RAB5C, member RAS oncogene family (predicted)=chr10q32.1	205.0906474	212.4270283	215.4327854	216.1776804	215.7836812	247.1794525	210.800589	213.4729774	226.0670215	191.5994778	131.1304089	212.1182528
1372769_at	LOC498225	Rn.194938	AI105290	similar to ligatin=chr13q13	344.2304421	293.1129888	391.0340047	347.5845461	290.821682	354.7967035	359.9205843	377.9444244	398.7996991	336.6616761	287.3880132	360.3236741
1380837_at	RGD1305846_predicted	Rn.19499 /// rn.19499	BE102082	Similar to hypothetical protein A730008H23 (predicted) /// Similar to hypothetical protein A730008H23 (predicted)=chr9q35	95.77860308	61.54558095	122.3834787	216.2500347	113.1632871	97.60480371	78.36471933	98.52160065	94.63209405	25.67432551	109.6821855	103.4190184
1368247_at	Hspa1a /// Hspa1b_mapped	Rn.1950	NM_031971	heat shock 70kD protein 1A /// heat shock 70kD protein 1B (mapped)=chr20p12	2155.862095	1515.832176	1346.245605	2476.864086	1812.225274	1901.268236	36.01445714	71.39049292	30.21917809	32.19329956	32.75724406	30.50966225
1389586_at	---	Rn.195014	BE107169	Transcribed locus=---	298.6660741	339.7526911	413.5834266	702.1356074	389.1658717	541.1258705	124.4681047	246.6417943	357.2203922	154.7669685	185.7594619	352.7121423
1396155_at	---	Rn.195038	BF283527	Transcribed locus, strongly similar to NP_058854.1 cytochrome P450, family 2, subfamily c, polypeptide 7 [Rattus norvegicus]=---	3959.418036	6800.568267	3306.776697	1851.854018	2192.99505	2652.094983	2452.119359	990.4488491	6730.723378	1933.970254	3300.647464	6073.195307
1394517_at	---	Rn.19506	AW522148	CDNA clone IMAGE:7103416=---	10.61808608	11.02405798	10.60531841	10.80009154	10.75220641	9.79737258	13.93522171	10.40883463	10.51906495	14.34244322	14.43566172	9.397029801
1372081_at	---	Rn.195108	BI299305	Transcribed locus=---	23.67681165	9.44923293	16.5946567	22.26089537	13.25938826	11.94958951	17.15047857	24.55247299	19.61733373	9.978175644	17.03813889	17.20535574
1373876_at	RGD1562046_predicted	Rn.19514	BI295945	Similar to putative lipid kinase (predicted)=chr4q22	117.5903854	129.5978692	131.5706073	104.7499987	122.9911975	211.4657728	170.3910064	153.1619932	287.0215706	154.124464	123.3287802	258.9712161
1389361_at	LOC363544	Rn.19522	AI012506	similar to 2610111M03Rik protein=chr10q12	95.69132066	70.437979	71.53044105	103.9714505	61.85704151	120.1102033	72.12749687	113.6451595	88.39819405	70.63343459	113.2488714	80.80041966
1379538_at	Cenpj_predicted	Rn.19524	BE104961	centromere protein J (predicted)=chr15p12	79.00563179	78.8095969	130.0606811	103.5244053	80.04737722	130.8148854	93.28312676	95.96019126	106.2529217	81.37919786	86.03160955	138.8064812
1383957_at	Nudt3	Rn.195252	BG376322	nudix (nucleotide diphosphate linked moiety X)-type motif 3=chr20p12	49.79818082	43.26447014	58.66799662	50.62190525	58.18692097	49.38805728	45.48761931	48.98901262	32.80014954	47.79686981	50.48427607	48.61336051
1372074_at	Nudt3	Rn.195252	BI276000	nudix (nucleotide diphosphate linked moiety X)-type motif 3=chr20p12	466.1902766	313.0069793	474.6205914	341.6719203	357.1833111	398.8605577	309.5908661	324.7262753	342.9568823	371.9774018	295.6977929	398.1733126
1374284_at	Rassf4	Rn.195253	AI227769	Ras association (RalGDS/AF-6) domain family 4=chr4q42	10.59974813	10.07103126	8.302336174	12.58221806	10.23087636	18.62881735	10.37900857	10.06887112	10.24155032	10.16710129	10.36308216	10.08319003
1381972_at	Crbn	Rn.195259	BG673626	cereblon=chr4q41	361.6384361	340.4588384	359.1378947	345.4667448	363.2282145	487.2941291	206.7298379	369.8072529	250.9623531	186.5140792	214.1087612	540.9457376
1389086_at	RGD1564043_predicted	Rn.19527	BF408444	similar to RIKEN cDNA E430021N18 (predicted)=chr13q26	4.787396097	4.807420253	4.76684378	4.862063444	4.84159739	4.603598429	5.045748407	4.704598397	4.721009133	5.094454133	5.291852827	4.544225805
1370857_at	Acta2	Rn.195319	BI282702	smooth muscle alpha-actin=---	226.9910284	394.7346957	222.1193806	244.4092987	289.9772183	402.1064551	121.7133373	171.2880274	184.9630526	164.4775576	241.0436629	210.5835486
1371918_at	Cd99	Rn.195321	AI235284	CD99 antigen=---	95.19212263	112.2437842	123.3038532	112.1527765	101.0215792	88.23345963	106.7550622	71.17414519	180.5260631	123.663228	95.14676979	185.8219073
1370009_at	Apoc3	Rn.195323	NM_012501	apolipoprotein C-III=chr8q23-q24	22101.77489	26826.17588	23210.3798	17868.49914	20169.8224	22251.11391	28999.67376	24463.88229	27022.94407	33973.89529	29403.04013	23961.77847
1371035_at	Gtf3a	Rn.195324	BE098763	general transcription factor III A=---	193.6945821	184.0433828	186.1859674	183.7551505	189.6030623	261.6820537	199.2963018	253.8240643	176.7236732	182.0149571	119.7651548	246.373934
1389858_at	Tk1	Rn.195325 /// rn.195325	BM389006	thymidine kinase 1 /// thymidine kinase 1=---	3.835884801	4.935265915	4.993975948	5.055209934	4.898796489	4.825035363	5.100930227	5.561104082	4.89009414	14.91282766	4.065668261	5.738089139
1398624_x_at	Tubb4	Rn.195342	AA957044	tubulin, beta 4=---	45.53256114	54.08461017	37.74192897	47.5513727	48.40386407	26.2971179	51.57028942	59.77941285	83.73769487	50.59520442	110.7019946	17.99016198
1390557_at	---	Rn.195352 /// rn.195352	BF394809	Transcribed locus /// Transcribed locus=---	12.01682004	13.12534168	12.06009099	12.19840384	12.35596644	11.39387356	17.87399132	11.74960885	12.50493637	15.88214429	16.4002278	11.12224963
1374325_at	---	Rn.195360	AI180129	Transcribed locus=---	94.29685365	70.36510323	75.52102037	77.65015493	91.9442222	103.999262	70.42459545	41.93514197	47.29044669	58.08448611	73.79718441	106.3913956
1392911_at	Abp10	Rn.195371	AI548807	annexin V-binding protein ABP-10=---	281.4753881	256.440891	336.8138267	348.7265596	264.5030128	302.4753604	186.3659524	258.2989336	169.9384746	111.5143266	188.1789063	294.1392016
1384378_at	Hcr	Rn.195391	BI293046	HCR (a-helix coiled-coil rod homolog)=chr20p12	16.31858727	18.46859587	16.05802674	16.75330509	16.40129221	15.15980731	17.12275572	17.88174108	16.23321035	17.52436561	29.15542164	15.2432201
1373905_at	Hnrpr	Rn.195396	AI178441	heterogeneous nuclear ribonucleoprotein R=chr5q36	281.2898875	226.1251474	260.7001734	289.8790918	306.3849517	355.493377	171.7010808	251.6864721	209.1010414	75.04306426	199.8092183	366.4232963
1374006_at	Kat3	Rn.195417	BI295878	kynurenine aminotransferase III=chr2q44	2310.923793	2205.887301	2445.907179	1344.740405	1533.540104	1860.609935	2102.222256	2030.531144	2103.986336	2050.218718	1797.663318	2022.901938
1376813_at	Oact5	Rn.19543	BI295955	O-acyltransferase (membrane bound) domain containing 5=chr4q42	517.7167876	390.4353083	386.8664304	304.0523159	418.925204	366.8950995	705.2339952	701.4926998	804.5412942	710.4462757	433.681789	503.2073031
1393915_at	Oact5	Rn.19543	BE128627	O-acyltransferase (membrane bound) domain containing 5=chr4q42	1066.257977	775.709635	818.7938636	692.5696637	950.1538052	837.8642503	1122.154596	1335.880932	1353.592946	1021.387861	929.1718043	1810.726027
1382584_at	LOC682864	Rn.195546	BE116720	similar to 82-kD FMRP Interacting Protein=---	553.4720157	326.1956817	457.678146	605.7881885	327.0186345	251.0130682	223.1360505	131.6000856	265.9654289	75.43784246	259.6615212	427.8700086
1372604_at	RGD1309808_predicted /// LOC686810 /// LOC688281	Rn.195551	BI289459	similar to apolipoprotein L2; apolipoprotein L-II (predicted) /// similar to apolipoprotein L, 3 (predicted) /// similar to apolipoprotein L, 3 (predicted)=chr7q34	770.3785282	1010.171802	837.5251532	591.339467	452.3168638	800.468377	346.4919037	439.4967632	645.8798729	640.956982	583.2602057	698.255211
1398301_at	Rpl36 /// RGD1563867_predicted /// RGD1563687_predicted /// LOC364105 /// LOC364167 /// RGD1563135_predicted /// LOC689021	Rn.195595	AI009003	ribosomal protein L36 /// similar to ribosomal protein L36 (predicted) /// similar to ribosomal protein L36 (predicted) /// hypothetical LOC364105 /// similar to ribosomal protein L36 /// hypothetical gene supported by NM_022504 (predicted) /// similar to ribosomal protein L36=chr9q11 /// chr1q32 /// chr5q36 /// chr14p22 /// chr14q11	8.728349106	8.624855517	9.513958023	8.697741216	8.729464234	8.340941102	9.036824518	8.63975461	8.660117941	8.875494224	8.025069725	8.657898306
1375641_at	RGD1560362_predicted	Rn.195612	BI296526	similar to actin related protein 2/3 complex, subunit 5-like (predicted)=chr9q22	617.6727919	723.4990058	810.2466312	731.650182	611.8267573	928.3646918	1234.601266	836.690439	1477.176468	1248.460473	806.2373795	838.3170479
1368397_at	Ugt2b5 /// Ugt2b4	Rn.195623 /// rn.195623	NM_031980	UDP-glucuronosyltransferase 2 family, member 5 /// UDP-glucuronosyltransferase 2 family, member 5 /// UDP glycosyltransferase 2 family, polypeptide B4 /// UDP glycosyltransferase 2 family, polypeptide B4=chr14p21	12831.80382	11689.5533	15606.28304	14600.3022	13500.07779	14434.70167	16172.88201	17023.8555	12809.29452	12943.48302	11689.5533	16240.69554
1373198_at	RGD1311098	Rn.19564	BF283018	similar to RIKEN cDNA 2810451A06=chr7q36	1257.018825	1692.057324	1490.004353	1125.572242	1518.832332	1608.265547	1837.002023	1455.820046	2430.726655	2027.979565	1711.538856	1899.785077
1382028_at	LOC289233 /// Pex19	Rn.195658	BE115406	similar to Peroxisomal biogenesis factor 19 (Peroxin-19) (Peroxisomal farnesylated protein) /// peroxisome biogenesis factor 19=chr13q24	99.8804673	105.0031103	135.2139793	131.8271491	104.8563911	81.03966139	71.54543229	104.3865582	135.6365328	116.5491453	152.2389606	112.8222476
1383464_at	Pex19	Rn.195658	AW141617	peroxisome biogenesis factor 19=---	46.1223539	37.67697106	45.77168259	25.73309441	63.81278499	69.39645053	26.4865465	26.50976378	34.82676996	32.78194293	26.43131414	74.82757785
1372601_at	Atf5	Rn.195729	BM391471	activating transcription factor 5=chr1q22	3675.305169	4082.040894	3371.849456	4667.739652	3678.514365	5297.79785	2370.178618	2744.814981	3467.244141	2744.123697	3468.766924	3606.275276
1398867_at	Prpf19	Rn.19573	AB020022	PRP19/PSO4 pre-mRNA processing factor 19 homolog (S. cerevisiae)=chr1q43	412.3951501	450.7902	548.3481444	555.9561094	512.0641996	564.2833902	648.1630178	589.3683172	545.6051977	827.157424	581.5761446	602.8240976
1381822_x_at	Trp53rk_predicted /// LOC686212	Rn.19574	AI711481	TP53 regulating kinase (predicted) /// similar to TP53-regulating kinase (p53-related protein kinase) (Nori-2)=chr3q42	437.3314951	429.3585423	562.262672	505.8707587	507.6778425	563.2812656	388.2666103	371.9590388	435.7321936	328.6191189	378.5231211	486.8514313
1392417_s_at	Trp53rk_predicted /// LOC686212	Rn.19574	AI711481	TP53 regulating kinase (predicted) /// similar to TP53-regulating kinase (p53-related protein kinase) (Nori-2)=chr3q42	100.3078914	124.7780133	113.5549045	100.6616361	88.77684954	151.52137	101.2851052	75.37169845	98.69946709	99.25090093	74.8934534	115.4247736
1371703_at	Ahnak	Rn.195752	AI407114	AHNAK nucleoprotein (desmoyokin)=chr1q43	58.17808072	93.93103143	58.97786551	231.4754353	123.4545754	162.1344564	59.37015193	143.7324667	100.1998894	77.1185747	58.76378429	78.70635985
1382144_at	Mrpl47	Rn.195774	AW520527	mitochondrial ribosomal protein L47=chr2q25	386.5748324	315.95652	394.9974233	331.7671504	287.8912253	456.6967947	190.2230645	158.4629311	176.5258569	85.66021974	292.2842394	199.7510343
1377998_at	Cpox	Rn.19581	BI288705	coproporphyrinogen oxidase=chr11q12	946.7327556	777.4142137	1323.246947	1270.70518	1167.154425	1160.537134	906.551164	974.6034444	1065.264601	673.6119556	782.86497	1524.192409
1387893_at	C1s /// RGD1561715_predicted	Rn.195839	D88250	complement component 1, s subcomponent /// similar to complement component 1, s subcomponent (predicted)=chr4q42	6183.959605	6548.8652	8542.256835	9720.556332	9113.290999	9856.004026	5269.100968	6875.526318	10092.36312	6792.880456	5264.075333	8701.846604
