Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4
1438386_x_at	Mat2a			"methionine adenosyltransferase II, alpha"	1366.263466	1247.790487	1696.704959	2150.281762	1489.920875	1710.532737	1545.384374	1852.772462	2364.025693	2857.365747	2405.998454	3036.850136
1438403_s_at	Malat1			metastasis associated lung adenocarcinoma transcript 1 (non-coding RNA)	7391.031464	7481.646052	6008.253629	4904.090883	6472.736236	7855.296412	5362.425559	4799.006328	11935.48855	13300.7502	12823.30037	9006.307371
1438408_at	Ankrd56			ankyrin repeat domain 56	591.0068329	350.9393713	343.4194642	641.8854283	478.4896803	689.6344336	352.3677306	305.6758996	213.5279329	399.6457675	467.6032024	149.5629477
1438419_at	Rbm16			RNA binding motif protein 16	101.0678266	58.01676708	43.36553491	73.72602143	122.4902409	71.99985021	53.78093753	54.47709997	125.3420775	132.2271845	162.6585671	137.4286513
1438428_at	Jph1			junctophilin 1	31.48435048	10.63063595	7.360904225	8.144798459	17.27186539	9.262656416	12.46781718	16.79911119	10.68836296	8.741797748	7.624612403	16.17422858
1438431_at	Abcd2			"ATP-binding cassette, sub-family D (ALD), member 2"	21.075004	16.37250311	14.62743599	33.23630278	144.0971509	184.4829912	137.0570757	136.779006	62.20609334	122.6562552	53.16563065	71.75656874
1438433_at	Whamm			"WAS protein homolog associated with actin, golgi membranes and microtubules"	234.594113	169.8600771	227.556029	174.4039615	173.9324131	172.291892	215.2694823	144.487913	365.9810146	258.7876572	420.7434494	382.7020981
1438434_at	Arhgap11a			Rho GTPase activating protein 11A	18.22061816	13.2824097	14.35281685	12.06923224	18.43150536	18.2576604	18.23296143	16.70838052	18.6827251	24.47574723	18.22061816	18.35679133
1438442_at	Sike1			suppressor of IKBKE 1	51.04960878	51.78046443	33.07918993	42.37886369	45.22419758	37.44141361	46.93961162	48.03246687	33.37155482	39.09908661	39.39129659	34.10229672
1438487_s_at	Zzz3			"zinc finger, ZZ domain containing 3"	328.8596056	432.8768986	504.4320036	576.7790687	522.5035395	521.0908095	423.6012393	549.3428426	807.9952491	743.9505917	774.7870337	831.2963115
1438515_at	Zfp207			zinc finger protein 207	42.72450879	70.83959211	46.46543471	66.74310965	40.52723936	52.41522406	51.64046191	41.69596867	109.4716886	82.38204305	120.1905785	72.53794655
1438530_at	Tfpi			tissue factor pathway inhibitor	100.1823119	79.53274169	76.93803081	87.32010742	67.24191934	60.0139923	81.99261112	58.13471429	84.75772738	76.41897489	62.54388795	67.33300747
1438558_x_at	Foxq1			forkhead box Q1	80.23567854	1221.05291	492.288081	93.37225368	335.1520621	267.3340883	386.3460935	142.3521034	803.6318875	168.4858939	80.07289156	370.9693027
1438559_x_at	Slc44a2			"solute carrier family 44, member 2"	100.0467852	62.0799289	67.79034933	61.28660996	74.57928186	59.04688305	49.5180638	35.46780147	10.66307031	39.01976002	23.62921834	38.7827715
1438596_at	1500017E21Rik			RIKEN cDNA 1500017E21 gene	634.971047	529.6252154	483.0457416	1155.122387	610.5247621	258.4375691	372.4791859	228.9465476	1164.544456	2090.018504	2078.720393	1867.885103
1438617_at	Serpina7			"serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7"	1426.753117	1579.223885	1115.171592	4702.525332	5737.99104	5784.794523	7645.472768	3864.376647	1757.489068	2070.308433	1726.829585	2203.330194
1438619_x_at	Zdhhc14			"zinc finger, DHHC domain containing 14"	270.2451657	328.4147241	238.7594458	213.0948623	249.6679806	201.1801285	222.5293779	207.6833861	127.0504786	170.7824597	130.8914453	158.099391
1438627_x_at	Pgd			phosphogluconate dehydrogenase	609.6988438	727.0239093	613.8400639	747.9899106	1209.529298	1231.012759	1130.370496	904.0839925	751.033786	691.5041024	747.9899106	613.0096607
1438643_at	Camk1d			Calcium/calmodulin-dependent protein kinase ID	652.3982039	408.9500982	327.9704445	734.9406806	740.9349104	578.3427752	635.8311998	639.2839219	317.4855235	314.0655736	307.335796	157.7786294
1438654_x_at	Mmd2			monocyte to macrophage differentiation-associated 2	36.63912132	27.12815448	36.6639165	35.10948672	32.02167789	37.77233328	36.6639165	33.21380262	90.69367279	36.71358265	37.77233328	54.95858672
1438658_a_at	S1pr3			sphingosine-1-phosphate receptor 3	48.81914082	25.09649526	20.52592026	14.79673535	54.03637536	52.34431672	27.49790877	45.84063107	6.814250577	15.90282318	15.8383704	14.94773513
1438660_at	Gcnt2			"glucosaminyl (N-acetyl) transferase 2, I-branching enzyme"	92.11671126	118.4139303	50.36316343	169.5154548	136.5939713	125.6818925	119.0569475	100.3180917	158.7427617	176.7810716	220.4304928	238.7594458
1438675_at	Sfrs8			"splicing factor, arginine/serine-rich 8"	158.7427617	175.1136822	132.1376699	169.4008144	164.3186017	179.7981043	147.0532644	163.9852222	234.1183166	247.9837885	271.7126644	247.8159096
1438676_at	Mpa2l			macrophage activation 2 like	905.3086947	470.7789486	521.7966964	464.4485569	465.0777143	279.1699796	417.9049393	322.6852895	728.9954501	634.1120578	423.6012393	505.7995699
1438685_at	Zmym6			"zinc finger, MYM-type 6"	60.09528924	75.90347336	58.48995605	48.95149446	52.06160919	44.19526791	49.5180638	54.77292422	32.06505552	29.30443263	48.62128104	50.46555099
1438686_at	Eif4g1			"eukaryotic translation initiation factor 4, gamma 1"	42.03604403	63.01131444	46.78103903	36.24444519	36.49060082	32.21735164	53.23765057	43.63052716	54.99581754	48.98465587	91.74330656	43.60099036
1438699_at	Srd5a1			steroid 5 alpha-reductase 1	1219.395152	1145.776549	1231.012759	1082.446495	1473.866359	1355.209333	1419.040451	657.7192112	600.6867371	536.843959	871.6335995	515.4776262
1438711_at	Pklr			pyruvate kinase liver and red blood cell	389.4971603	725.0582031	453.2675279	821.2291344	789.6119426	1022.614732	958.2757166	902.8603214	590.2073185	984.576162	813.4833457	628.9820345
1438713_at	Rassf8			Ras association (RalGDS/AF-6) domain family (N-terminal) member 8	60.70855798	63.43930233	45.0104474	64.43470328	45.31613769	81.32928356	79.53274169	50.63661288	59.04688305	56.0101738	69.36860658	50.60236821
1438719_at	Map3k2			mitogen-activated protein kinase kinase kinase 2	117.0591583	127.9133471	140.8186884	162.6585671	95.1588545	146.1601288	112.476282	121.0068577	300.3433686	241.1961385	272.8183738	213.8171849
1438725_at	Med13			mediator complex subunit 13	8.239061435	8.303450654	19.07889882	13.07722022	9.300349934	8.936240417	8.208445312	7.828576497	8.416625934	8.37400628	8.954407659	12.27106024
1438728_at	Nif3l1			Ngg1 interacting factor 3-like 1 (S. pombe)	31.20849757	56.65844099	51.22268595	46.24578582	48.32597719	56.88900724	58.3318126	47.93501571	13.94579235	22.88930892	18.80960959	22.05281623
1438739_at	---			---	67.51555407	65.40141751	87.14300752	87.73484282	68.80740834	54.55089646	74.78147385	58.37132856	149.6642667	134.029429	157.7786294	123.4892802
1438743_at	Cyp7a1			"cytochrome P450, family 7, subfamily a, polypeptide 1"	1264.796881	2498.956374	2164.892991	1471.875572	718.2194934	2242.449841	2935.783775	6098.420857	2415.791115	2915.989885	1583.509712	5792.618751
1438751_at	Slc30a10			"solute carrier family 30, member 10"	645.3705791	664.8813038	638.4186557	925.1323737	531.061083	527.4786899	453.2675279	394.8059713	178.1023818	195.1443658	362.038672	132.6754839
1438761_a_at	Gm6742 /// Gm7993 /// Gm9115 /// LOC677259 /// Odc1			"predicted gene 6742 /// predicted gene 7993 /// predicted gene 9115 /// similar to Ornithine decarboxylase (ODC) /// ornithine decarboxylase, structural 1"	1872.94134	2288.457843	2325.926834	1815.52364	1633.589746	1685.25361	1193.266028	1850.269877	1239.368937	1178.821857	1516.374095	1239.368937
1438773_at	Steap2			six transmembrane epithelial antigen of prostate 2	18.24530041	26.72714812	19.74904519	40.96855206	64	36.19538859	45.13247528	40.52723936	61.36963084	79.47889997	75.4424697	61.24512043
1438774_s_at	Pgm2l1			phosphoglucomutase 2-like 1	32.34845715	33.3489631	31.31430599	32.32655804	26.10139483	20.42889124	16.07599357	14.73177129	38.15779763	43.51253004	36.9879644	53.09370815
1438781_at	Tet2			Tet oncogene family member 2	223.8891803	349.9905115	177.3804252	171.2454683	332.890987	185.4846513	184.8579142	184.3581007	104.9724549	98.83519714	123.9079548	92.61686379
1438788_at	D5Wsu152e			"DNA segment, Chr 5, Wayne State University 152, expressed"	120.0279846	147.4520429	121.1707776	130.802835	195.4088503	144.487913	131.335125	105.4710319	117.2970565	164.6525448	190.5755197	203.9221954
1438798_at	4931406P16Rik			RIKEN cDNA 4931406P16 gene	26.89046877	23.62921834	30.85144162	29.08704837	19.37825825	18.58182118	20.23620704	16.67448155	68.76087507	34.73128779	33.07918993	39.65882419
1438804_at	10-Sep			septin 10	29.84493073	32.63436359	29.22520015	31.52700023	40.25385367	33.28132578	43.74881394	30.21078989	59.24707395	65.57872738	79.69437532	74.88282721
1438824_at	Slc20a1			"solute carrier family 20, member 1"	6.053023701	6.357488732	14.15980998	6.675010009	6.284748445	10.3326686	7.783661658	8.715207416	6.702173341	26.5288825	11.1540211	21.46371651
1438831_at	Crkrs			"CDC2-related kinase, arginine/serine-rich"	49.25062064	66.78827742	66.2928329	65.62315265	55.70770588	40.71972745	58.4504003	57.12055136	48.22793053	49.05101211	50.26098361	61.0382206
1438852_x_at	Mcm6			"minichromosome maintenance deficient 6 (MIS5 homolog, S. pombe) (S. cerevisiae)"	57.31417155	42.69561494	91.68126213	30.23125571	126.7927109	167.3493341	71.22426877	109.4716886	70.45704189	66.6076972	44.07577402	78.9427023
1438855_x_at	Tnfaip2			"tumor necrosis factor, alpha-induced protein 2"	1128.843678	569.7941502	397.4875877	899.2011061	954.3919075	900.4191937	865.7537973	540.4903313	460.6911266	687.7693432	228.018647	150.3751118
1438858_x_at	H2-Aa			"histocompatibility 2, class II antigen A, alpha"	2488.826593	824.57105	798.2102529	902.8603214	673.0318644	329.3050897	873.9966865	542.6898064	927.6405013	958.2757166	542.6898064	500.3511036
1438862_at	A630005I04Rik			RIKEN cDNA A630005I04 gene	94.77311816	123.8240721	126.364289	141.2961161	59.81121004	43.13132107	38.83530792	56.23814098	16.05424595	16.14141333	16.03252776	7.658235365
1438879_at	---			---	62.71345077	177.741037	36.02428771	37.31490221	105.6139064	80.94482818	89.35304564	37.06316037	22.87381341	19.48348703	31.20849757	17.45994368
1438902_a_at	Hsp90aa1			"heat shock protein 90, alpha (cytosolic), class A member 1"	9572.035287	15795.98191	20429.41114	14802.15902	9676.234382	10382.02323	8813.320775	13684.2619	9166.212394	6907.318341	8428.265231	9104.348074
1438915_at	6720401G13Rik			RIKEN cDNA 6720401G13 gene	16.32823561	27.77852324	17.59043189	14.47477482	11.37899312	11.34438111	15.21828626	12.84038896	8.508276981	10.11468159	10.43105374	9.897944824
1438917_x_at	Nup62			nucleoporin 62	70.55248533	94.70902472	71.70804101	70.50472302	67.42421899	81.27428196	64.47830885	61.32812761	42.46501928	38.33903183	65.35714235	35.7812777
1438932_at	Rasgrp2			"RAS, guanyl releasing protein 2"	192.1298675	145.3708302	198.0722552	148.2526415	222.9816222	342.9548862	165.2107782	156.6082061	229.8783836	195.2765633	212.0875318	214.6874429
1438933_x_at	Rasgrp2			"RAS, guanyl releasing protein 2"	166.3329293	111.3399863	154.3977587	121.7462901	196.469833	307.7521233	131.2463053	124.5808059	174.4039615	133.2153944	171.4774431	159.0654834
1438953_at	Figf /// LOC100047108			c-fos induced growth factor /// similar to FIGF	127.3949253	89.05119091	143.0282186	137.6148167	109.1757022	59.7302974	72.83313297	67.79034933	158.7427617	138.9251512	199.417471	154.2932352
1438956_x_at	Pim3			proviral integration site 3	16.3835944	16.9705451	17.09737575	16.32823561	15.7261978	15.22344536	15.77950452	17.43631177	19.1306369	20.97537938	16.52839806	25.75040111
1438963_s_at	Tfpt			TCF3 (E2A) fusion partner	19.91011985	30.41598878	24.74227064	28.77372306	30.23125571	19.1306369	28.52161955	20.72136303	10.46641163	21.63877615	29.8651487	20.94700388
1438975_x_at	Zdhhc14			"zinc finger, DHHC domain containing 14"	210.7994072	199.147699	214.9782656	153.8760616	197.804303	159.496726	162.5485639	147.6517863	101.1362233	114.6283431	107.853561	106.7639665
1438976_x_at	Mat2a			"methionine adenosyltransferase II, alpha"	705.6901193	740.9349104	980.5857594	1257.968429	741.9386053	862.2443739	702.8295307	917.6479701	1473.866359	1454.048827	1124.267792	1543.296986
1438979_s_at	1700029I15Rik			RIKEN cDNA 1700029I15 gene	75.23843838	75.80079109	69.04069106	68.66785532	70.55248533	127.0504786	67.06011258	76.7819343	58.48995605	58.8872338	60.50342885	67.37862115
1438999_a_at	Nfat5			nuclear factor of activated T-cells 5	227.0943496	144.1947672	138.6432915	168.3719498	177.1404649	156.1846651	152.7345881	137.3357106	126.7069632	135.0311081	177.1404649	145.3708302
1439005_x_at	Ywhaz			"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide"	206.7016364	216.1455014	280.6859422	265.5305415	223.1326775	303.6138934	257.3901439	224.192468	298.7212377	255.6536831	206.8416631	291.9248065
1439014_at	1600021P15Rik			RIKEN cDNA 1600021P15 gene	356.2047636	367.9683829	313.6407055	291.5298905	335.1520621	265.5305415	247.4806641	283.3583684	164.4298028	198.7437938	252.557662	227.0943496
1439030_at	Gmppb			GDP-mannose pyrophosphorylase B	206.9816413	336.0606933	541.9556554	366.9732262	258.4375691	326.199102	304.4370214	342.9548862	86.2043042	234.7530351	177.1404649	173.8146651
1439035_at	Zfp322a			zinc finger protein 322A	161.5613168	219.5369548	194.3534625	164.5411932	148.4534694	202.5464515	190.9628245	206.0032089	120.5164273	118.654664	122.324536	116.1121392
1439036_a_at	Atp1b1			"ATPase, Na+/K+ transporting, beta 1 polypeptide"	901.6389314	955.6847584	949.237312	1264.796881	1898.481204	2245.482868	1532.881014	1303.034891	1942.676549	1574.949659	2112.769991	1694.401434
1439038_at	9130227C08Rik			RIKEN cDNA 9130227C08Rik gene	209.6608963	109.6942429	102.3760189	122.7392617	128.7821651	121.417116	101.7542329	103.7012159	68.62136886	89.95995286	65.0482347	89.05119091
1439093_at	---			---	74.02604262	144.2924496	332.4406519	128.5208841	69.74524708	107.4163653	94.19750874	116.2694286	44.13548052	47.09875437	40.60963063	64.04335579
1439095_at	Sfrs11			"splicing factor, arginine/serine-rich 11"	162.8789098	198.6092492	130.7142847	137.5217501	121.3350037	163.3206042	150.5788149	157.3520321	162.9892495	126.6211857	142.83473	127.6539173
1439114_at	Ddx60			DEAD (Asp-Glu-Ala-Asp) box polypeptide 60	12.1800234	11.43690671	11.45627402	12.64631364	10.30472429	11.14270038	13.01100051	11.49122741	17.06268756	26.99991574	13.25995524	22.17255315
1439122_at	Ddx6			DEAD (Asp-Glu-Ala-Asp) box polypeptide 6	518.2764391	456.9644109	465.0777143	555.3247939	441.1593342	473.3353958	541.2224974	403.9976246	1060.684591	701.8787425	1221.05291	1161.392575
1439123_at	---			---	57.82077336	63.87015294	51.2920739	51.85060796	51.3268209	36.56478566	57.0432391	51.39634991	36.78822082	47.1625559	73.08006439	49.18399437
1439127_at	AI314180			expressed sequence AI314180	45.96490966	32.65647122	38.7827715	34.31068443	36.6639165	13.52281876	31.76261965	34.66082286	67.56129142	61.87016602	68.25075025	57.35299813
1439153_at	Rnf144b			ring finger protein 144B	2529.593762	2688.489273	2706.738877	2706.738877	1862.829605	1638.011761	1583.509712	2482.090494	1331.56764	1510.227314	2215.29022	1669.360703
1439158_at	Tlk1			tousled-like kinase 1	48.03246687	43.98635043	53.41814601	50.09115596	37.54292107	45.34683639	33.62095967	42.52254381	66.42760523	70.50472302	76.73000799	69.69807956
1439189_at	Fnip2			folliculin interacting protein 2	453.2675279	447.7783607	394.8059713	585.4324885	693.37884	790.6815771	731.9620293	584.6405151	1198.122744	917.6479701	810.1858061	1177.221434
1439196_at	Hook3			hook homolog 3 (Drosophila)	201.3162752	169.4008144	171.9423358	229.1016438	246.3107869	211.3709058	218.0560185	219.9832702	553.8229389	352.8450596	398.5652168	383.220519
1439200_x_at	---			---	146.0612832	74.42797091	52.34431672	37.64470373	124.5808059	113.1635868	25.49027442	74.22673472	40.6921894	146.4572701	190.317709	83.78801552
1439251_at	Gm3932			predicted gene 3932	42.58014625	48.48978662	54.07298145	57.27541096	86.78976425	109.8428383	78.41017638	70.88758127	52.45073193	67.06011258	72.73460427	92.49157165
1439272_at	Lcorl /// LOC100046011			ligand dependent nuclear receptor corepressor-like /// hypothetical protein LOC100046011	211.8006197	215.2694823	253.9289371	185.3592112	130.6258849	107.5618751	172.1752546	124.0758046	188.9057755	203.0957162	214.3970136	232.3815951
1439293_at	BC031353			cDNA sequence BC031353	501.7076061	337.8855867	602.3152597	554.5731658	317.9155999	569.7941502	686.8389284	550.0870006	618.0089838	814.5853172	1067.891975	940.2841572
1439300_at	Chic1			Cysteine-rich hydrophobic domain 1	257.7388131	250.0061891	241.0328546	132.9452111	95.28775984	96.71736267	73.67611072	96.65195438	67.19644478	83.44842989	157.3520321	67.19644478
1439314_at	Clock			circadian locomoter output cycles kaput	100.5900642	77.82851904	68.20459344	126.278831	103.4908206	67.88218038	46.52837833	66.83352208	28.77372306	34.45030857	37.82350094	19.9640982
1439331_at	4932439E07Rik			RIKEN cDNA 4932439E07 gene	37.26442258	39.44465735	32.61229353	27.03649072	54.66179761	31.80564635	63.56822941	27.53515835	24.70879928	9.881211936	23.80581309	23.42220509
1439342_at	Clpx			Caseinolytic peptidase X (E.coli)	1162.963417	1177.221434	1287.253074	1066.442156	1079.516815	783.2239114	289.9555615	510.6156692	60.54441594	112.096234	200.7719621	120.9250228
1439348_at	S100a10			S100 calcium binding protein A10 (calpactin)	19.40450869	22.61209879	35.9999251	46.43397875	20.1678306	21.81526358	13.69323106	23.69327954	13.95523003	12.76671988	20.98958882	12.62065604
1439352_at	Trim7			tripartite motif-containing 7	62.0379023	99.77628162	68.25075025	108.1459629	90.26495057	101.6165797	96.84837921	58.09539878	25.33545793	49.5180638	46.15195958	52.2735053
1439353_x_at	Tmem56			transmembrane protein 56	1762.24647	1528.742812	1857.800666	1805.721894	1759.866161	1444.235205	702.8295307	1104.654885	2150.281762	2042.457014	1966.493906	3258.336752
1439373_x_at	Wnt5b			wingless-related MMTV integration site 5B	96.97957324	89.29261771	92.80515248	79.04969549	55.59468273	50.39724623	57.70346309	85.39122987	37.36545021	45.50057904	47.61162618	88.63023295
1439377_x_at	Cdc20			cell division cycle 20 homolog (S. cerevisiae)	14.80675917	13.57785802	14.63239479	15.02890506	13.89397017	15.20285107	11.99186382	10.21099111	20.97537938	20.09969912	9.958427849	14.44540753
1439397_at	Fmn1			formin 1	189.2898181	147.6517863	125.8521454	170.435966	214.5421048	136.9642914	135.0311081	230.9702135	109.6942429	103.2809238	57.66439925	137.8945855
1439399_a_at	Snhg1			small nucleolar RNA host gene (non-protein coding) 1	983.2442268	819.0081511	807.9952491	791.7526606	896.7698722	604.7663256	559.8536753	586.2259411	797.1304336	1029.558435	805.8106149	799.291535
1439406_x_at	Fars2			phenylalanine-tRNA synthetase 2 (mitochondrial)	309.4232941	314.9170372	352.3677306	389.4971603	380.635418	396.4125975	403.4510963	349.5170442	500.3511036	514.7802878	492.9552924	574.4414328
1439422_a_at	Fam132a			"family with sequence similarity 132, member A"	78.14523496	72.1950491	64.43470328	107.999663	79.58656472	72.1950491	58.84736858	54.99581754	61.45276417	51.88573333	72.6854151	54.77292422
1439424_x_at	Herpud2			HERPUD family member 2	59.97336429	63.78374936	55.44436743	94.5809023	226.4803384	180.2856802	136.2246525	105.6854529	98.50124128	159.1731294	152.6311905	139.1133438
1439443_x_at	Tkt			transketolase	11004.30186	12565.5831	12531.5739	14642.65961	17272.26904	17319.14393	19169.9639	16076.43612	16406.16019	16902.15993	14155.35195	13908.41115
1439459_x_at	Acly			ATP citrate lyase	8225.342283	8933.439346	7164.448805	14348.27817	22643.35322	19829.903	20990.07935	20512.56095	13068.71797	9995.825495	9042.963969	7887.268278
1439465_x_at	Agbl5			ATP/GTP binding protein-like 5	108.2192247	118.8153975	92.93086942	200.0935704	258.0879546	263.739345	315.3436342	215.5610935	56.39060827	53.81737058	61.87016602	53.78093753
1439484_at	4930431H11Rik			RIKEN cDNA 4930431H11 gene	65.31294244	64.47830885	68.85402083	63.22494624	54.95858672	70.36172756	65.22458705	55.93440321	51.08419153	48.9183894	61.66111191	49.78692474
1439487_at	Lig4			"ligase IV, DNA, ATP-dependent"	100.3180917	141.3918349	173.4621396	136.8716648	89.35304564	100.3180917	94.45288773	92.49157165	106.5474311	109.5458484	118.5743377	97.57218292
1439497_at	---			---	117.6947372	309.0044919	135.5806987	98.76835659	162.4385225	83.78801552	112.7048664	104.6886334	57.89909929	88.57023245	81.82625957	72.53794655
1439502_at	Tecpr2			tectonin beta-propeller repeat containing 2	164.7640861	152.9414874	171.361357	183.4866131	167.8030351	214.1069772	154.711647	130.7142847	73.92590014	75.59579071	94.38901086	54.36657355
1439537_at	---			---	299.5313088	329.3050897	473.9765916	188.9057755	344.8172168	308.5864704	544.8986098	369.465796	770.6030041	598.2517908	377.5560434	844.9112514
1439555_at	Rlf			rearranged L-myc fusion sequence	58.7280162	61.49439437	69.36860658	35.2046721	52.98598843	44.16537941	36.71358265	55.36936226	87.55684108	67.97413583	92.49157165	103.7714667
1439560_x_at	Gm5480			predicted gene 5480	300.3433686	281.0661687	252.2160018	211.6572358	416.77502	448.9923332	376.5352183	324.877045	367.9683829	364.9914857	170.6668442	260.5454048
1439561_at	2010012O05Rik			RIKEN cDNA 2010012O05 gene	77.14661761	78.78259319	97.90298892	75.69824774	129.3938286	157.6718171	125.1724279	95.4168398	82.77332463	80.07289156	170.435966	104.0528016
1439566_at	Gprin3			GPRIN family member 3	230.5016072	560.6120716	426.4781444	441.1593342	433.463288	325.3171342	541.2224974	425.9012046	1021.231338	791.7526606	935.2064048	728.0092646
1439572_at	---			---	23.56533034	59.48817441	45.99604786	87.91320643	42.69561494	43.95660322	35.46780147	41.02404942	40.2266028	50.60236821	81.93710413	87.85369134
1439586_at	LOC548102			hypothetical LOC548102	205.3072836	190.1888686	93.24593964	64.69691431	134.5749426	42.00758666	56.73519239	115.2508036	79.37138087	63.09667165	58.76775982	124.1598578
1439617_s_at	Pck1			"phosphoenolpyruvate carboxykinase 1, cytosolic"	1448.154688	393.2058566	959.5738287	427.0558659	922.630388	805.8106149	1017.091671	774.7870337	1106.148987	1036.554315	1347.883414	1419.040451
1439624_at	Ugt2b35			"UDP glucuronosyltransferase 2 family, polypeptide B35"	13121.90899	12213.33856	13591.99871	12980.51498	8360.074016	8508.505307	8636.134519	8789.467204	20264.12133	17722.32176	16384	16629.76314
1439655_at	---			---	38.65172776	36.12197824	39.44465735	41.27476225	38.18364703	29.8651487	37.92604428	36.78822082	31.91347932	39.47135115	35.2046721	36.6639165
1439666_at	Odf3b			outer dense fiber of sperm tails 3B	21.63877615	16.37250311	16.13049717	15.98376088	16.22906523	27.83499656	20.63738113	15.28539575	16.21807855	16.20711054	20.62341012	22.64274558
1439671_at	4930466K18Rik			RIKEN cDNA 4930466K18 gene	23.59725271	25.01169631	26.42136322	34.05616311	17.28355397	15.21828626	31.80564635	20.60944858	11.9675423	10.91501343	16.91320304	22.44435917
1439675_at	Ppara			peroxisome proliferator activated receptor alpha	1237.694892	1178.821857	973.9703205	1381.136313	1762.24647	1667.105858	1771.824505	1285.51435	1276.838196	1717.494781	1932.188323	2399.503164
1439751_at	Rslcan18			Regulator of sex-limitation candidate 18	34.31068443	40.14498864	30.12910683	32.02167789	32.3703711	18.54413411	33.96408304	30.21078989	36.36730213	33.9181129	35.30014	44.10563245
1439755_at	Sipa1l1			signal-induced proliferation-associated 1 like 1	45.96490966	40.91312978	36.63912132	37.59377796	39.09908661	39.47135115	47.22644386	31.54833583	21.78575188	32.74500622	34.42701042	32.32655804
1439773_at	Ly6e			"lymphocyte antigen 6 complex, locus E"	7.331066031	6.763701541	5.818014935	6.565222928	7.494135173	7.496670536	8.493893384	5.563813264	4.962389578	7.478930619	5.945412873	7.489061827
1439790_at	Serpinb9			"serine (or cysteine) peptidase inhibitor, clade B, member 9"	38.88791552	21.42016963	31.25077363	33.16887097	43.01470385	73.47690738	38.70408667	32.63436359	39.47135115	61.53601012	29.88535966	47.74070612
1439805_at	Nfat5			Nuclear factor of activated T-cells 5	44.70678822	72.43981717	52.34431672	56.54348893	71.80517909	65.93483624	51.08419153	51.78046443	69.04069106	50.80828984	46.81269766	68.25075025
1439816_at	Gm10567			predicted gene 10567	19.97762256	11.91096998	23.07597979	94.77311816	45.37752443	66.83352208	75.59579071	41.07965043	81.54977549	82.43779432	117.5355196	133.0351805
1439837_at	Gigyf2			GRB10 interacting GYF protein 2	31.78411471	89.29261771	100.6581376	59.48817441	25.55938114	31.89187468	29.08704837	38.28716676	21.90403877	44.07577402	38.49507563	40.80251005
1439839_at	D130051D11Rik			RIKEN cDNA D130051D11 gene	53.38198323	32.50209932	24.31064052	33.23630278	29.70384939	34.24107284	31.10304667	30.33375091	16.01083895	19.78919471	14.46986944	19.06599608
1439840_at	Polb			"polymerase (DNA directed), beta"	67.01471452	101.1362233	123.2388231	92.36644899	81.60502009	59.52847373	70.83959211	72.6854151	45.96490966	64.08669652	63.91342076	82.38204305
1439882_at	Sec23ip			Sec23 interacting protein	120.7614354	154.711647	186.6180859	182.0023162	102.1683831	125.8521454	132.6754839	147.5518296	120.0279846	140.7234551	172.291892	172.291892
1439887_at	Rnf152			ring finger protein 152	572.1128745	493.623066	373.9949553	622.2066483	575.9988017	695.2586603	671.2121403	443.5549395	950.5231804	848.3501272	865.7537973	942.8333628
1439934_at	Slc30a10			"solute carrier family 30, member 10"	643.6256447	696.2004807	609.6988438	962.1753305	582.2710174	554.5731658	556.8303357	463.8202506	190.317709	239.5689292	438.1833938	160.3627219
1439940_at	Slc1a2			"solute carrier family 1 (glial high affinity glutamate transporter), member 2"	9.169080095	11.3367091	12.83170522	11.37514476	9.955059923	9.135008049	11.45627402	9.446278039	19.64238216	20.04534024	22.55096085	24.49232794
1439972_at	Etnk1			ethanolamine kinase 1	37.16364236	38.67791176	26.22536596	53.5992534	39.65882419	41.61137338	36.76331609	29.00838354	32.61229353	54.66179761	59.00695066	46.81269766
1439985_at	Abcc12 /// LOC100045772			"ATP-binding cassette, sub-family C (CFTR/MRP), member 12 /// similar to ATP-binding cassette protein C12"	8.043441997	8.1282738	8.131029337	8.142043899	8.186251555	8.67988543	8.172412356	8.433736808	8.202894081	8.175177189	5.833792207	8.183482976
1440037_at	Pbx1			pre B-cell leukemia transcription factor 1	59.28716885	57.97753133	24.34357252	57.62540181	61.2037014	60.29903463	102.5147719	75.08584214	60.21742032	52.23811741	52.48622746	43.54200692
1440055_at	---			---	49.8206521	43.07297299	70.17148556	65.71204795	54.51400462	29.42368429	61.49439437	22.88930892	29.663666	37.74676234	42.26428094	53.38198323
1440068_at	---			---	53.41814601	52.69985181	58.60886525	57.78163011	75.90347336	61.78646802	54.07298145	58.68825877	42.35020359	63.22494624	53.78093753	62.41699514
1440091_at	Meis2			Meis homeobox 2	40.83015106	38.62556149	31.27194398	37.18881828	33.1240001	41.72421495	47.32245451	29.06735715	24.29418281	29.10673275	25.24985154	16.30614676
1440095_at	---			---	176.1838653	141.20056	152.3216287	165.2107782	172.0588154	130.6258849	149.4618008	154.2932352	146.655666	150.4768768	192.2598896	164.4298028
1440104_at	Ranbp2			RAN binding protein 2	50.56811164	46.2771143	47.8054104	32.85602397	40.06356783	37.92604428	24.29418281	45.77861783	44.6160844	57.00466174	80.78065842	48.55550615
