Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	V_778	V_781	V_782	V_783	D_630	D_631	D_632	D_633	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol
1440383_at	Dclre1b			"DNA cross-link repair 1B, PSO2 homolog (S. cerevisiae)"	17.66201452	18.22061816	24.60865665	22.03788701	32.54612774	29.64358442	26.49299422	22.33826141	13.25097857	16.69706935	22.15755824	13.31842889
1440388_at	---			---	60.70855798	62.62861197	45.99604786	51.71041579	58.2134655	46.21447856	60.66750183	50.15904586	39.95524512	65.57872738	50.56811164	43.98635043
1440430_at	A130004G07Rik			RIKEN cDNA A130004G07 gene	49.75325469	51.64046191	57.50848792	40.5546939	68.43583239	40.2266028	34.05616311	25.64603695	36.46592285	34.35716282	31.50565722	35.70868249
1440437_at	Herc1			hect (homologous to the E6-AP (UBE3A) carboxyl terminus) domain and RCC1 (CHC1)-like domain (RLD) 1	32.78936369	27.60980895	17.24848805	20.49815278	29.1461617	33.03441749	33.01207688	20.72136303	33.03441749	26.24311373	49.45107574	45.93379254
1440443_at	E030016H06Rik			RIKEN cDNA E030016H06 gene	178.1023818	240.381157	177.0205451	67.65281218	213.0948623	120.7614354	205.1682956	158.099391	174.1680277	345.7520512	220.4304928	61.0382206
1440444_at	Fads1			fatty acid desaturase 1	11.86670915	28.10003457	13.01100051	19.8294121	61.24512043	61.61941155	98.50124128	58.29232339	10.60907523	17.59043189	38.44297282	21.69744106
1440448_at	---			---	23.43805584	20.29106945	28.65708578	30.78884836	28.23349843	22.45956375	27.36792215	27.77852324	45.65481128	35.63623456	35.51584733	53.89027337
1440481_at	Stat1			signal transducer and activator of transcription 1	38.9933446	24.84297423	20.23620704	30.10871016	32.39227745	23.59725271	21.39119241	25.49027442	28.0050869	36.83805536	25.83770455	42.40757258
1440490_at	---			---	24.4591947	49.58514261	41.49886575	83.84471826	37.28964093	37.28964093	30.80970578	25.04557798	28.23349843	25.75040111	28.52161955	80.07289156
1440506_at	---			---	102.6536418	50.43138704	101.8231647	54.95858672	104.7595531	101.8231647	154.1888893	101.9610977	57.54744613	182.9905073	99.23746656	53.45429624
1440522_at	Gm10454			predicted gene 10454	78.7292593	106.2592776	105.5424816	63.3534816	48.45699381	51.2920739	50.60236821	38.08040718	153.460016	140.6281888	127.7403059	46.1832245
1440549_at	B230334L07Rik			RIKEN cDNA B230334L07 gene	8.186251555	6.641204852	6.665975431	6.688575567	29.60348257	8.462330313	6.61652632	10.76460144	6.547472068	6.645703831	6.598636747	6.679527258
1440551_at	---			---	67.28747131	101.7542329	73.17906107	89.35304564	53.38198323	52.48622746	59.04688305	75.13665577	60.66750183	46.46543471	27.29392555	76.833949
1440563_at	---			---	14.23188645	22.44435917	21.78575188	18.31956066	10.4557888	18.41902768	15.31128011	18.4439787	21.43468038	17.06268756	20.73538602	17.05114836
1440565_at	---			---	74.52884517	54.07298145	26.70907301	11.66758441	46.46543471	20.94700388	13.13044586	21.03224576	28.69590561	47.8054104	31.84873133	21.81526358
1440576_at	Cpn1			"carboxypeptidase N, polypeptide 1"	320.0749585	715.3086116	595.0210924	523.9200995	763.3347184	531.061083	447.1726058	410.6145672	500.3511036	369.465796	404.5448931	515.4776262
1440582_at	Itch			"itchy, E3 ubiquitin protein ligase"	19.45712976	30.85144162	38.26127381	38.31310379	38.4169745	47.06690229	25.76784531	38.91425952	38.20948745	34.21791619	55.14491677	38.18364703
1440586_at	B430203I24Rik			RIKEN cDNA B430203I24 gene	183.1144713	309.0044919	260.5454048	162.6585671	197.5367132	159.8209805	218.3514044	196.2040484	286.4439388	238.5979769	266.2506062	204.7520378
1440587_at	---			---	405.6419365	1310.107972	1042.180897	253.2423714	753.0704366	236.6676979	316.6271153	672.1213865	485.6684639	436.9983433	543.4253287	187.7584465
1440624_at	---			---	308.1690145	273.558012	503.0677863	526.0525083	405.6419365	512	434.0504718	406.1914325	436.9983433	383.220519	354.7608505	347.6293302
1440658_at	Ammecr1l			AMME chromosomal region gene 1-like	132.7652707	170.5514251	107.1985068	139.9634188	130.184511	147.8518003	150.8849394	157.9923616	124.9185571	132.5856658	132.2271845	145.4692085
1440660_at	---			---	13.61006451	14.77172086	20.97537938	18.96302214	22.98245483	30.70560236	40.85778248	21.13214047	19.62909835	22.0826897	22.47476304	30.33375091
1440662_at	---			---	37.21398546	17.93914219	28.91038668	16.66320488	27.70341648	18.38165804	28.42526709	16.83325187	17.17858141	27.38646211	33.9181129	16.66320488
1440693_at	Palld			"Palladin, cytoskeletal associated protein"	17.4835955	21.96342284	40.80251005	69.50963191	15.758158	29.84493073	17.66201452	19.80258686	16.71969935	12.99779505	17.40094799	37.51750543
1440742_at	---			---	36.5400322	36.19538859	38.52112681	48.45699381	84.64306708	82.66134883	52.95015492	76.99015126	60.33984143	57.31417155	55.29445855	61.95397739
1440749_at	---			---	96.78288231	127.6539173	124.7495672	86.73106982	141.4875205	114.3958575	86.55510459	93.75222338	90.69367279	142.2558331	114.3184143	95.80512975
1440755_at	---			---	88.81035532	78.99618078	78.09233255	77.56554299	105.4710319	86.2043042	90.63227539	76.88594565	78.09233255	77.04225362	90.26495057	68.11232623
1440769_at	2010305A19Rik			RIKEN cDNA 2010305A19 gene	17.3656439	23.21698937	25.28405582	16.43914088	42.98558395	37.51750543	28.42526709	25.31830644	25.33545793	25.23277549	21.9337107	25.26695665
1440771_at	Zkscan1			zinc finger with KRAB and SCAN domains 1	96.26016559	97.04527051	97.37429008	100.6581376	97.30837007	96.26016559	35.66037576	86.55510459	135.4889138	147.9518576	131.5131271	178.7060913
1440801_s_at	Adrbk2			"adrenergic receptor kinase, beta 2"	34.31068443	20.20883149	21.75626502	32.54612774	33.98706792	29.32426412	21.6095032	25.97800973	81.49462477	67.10549488	68.43583239	85.62273415
1440826_s_at	2610002I17Rik			RIKEN cDNA 2610002I17	116.2694286	135.9482717	99.77628162	89.95995286	121.4993681	105.0435669	80.83532597	90.08181559	86.4380128	84.07208806	82.82934069	86.08762729
1440840_at	D630004K10Rik			RIKEN cDNA D630004K10 gene	243.6575303	163.2100402	198.6092492	296.3047615	581.4833208	933.941257	599.8741278	730.9718306	219.6856767	380.1204942	306.0901904	395.3407886
1440845_at	4930420K17Rik			RIKEN cDNA 4930420K17 gene	11.53408776	11.58887004	25.23277549	14.40635045	15.51472263	9.864500498	6.697636133	10.84872053	19.07889882	14.91237356	13.4497924	8.266994918
1440847_at	Mtss1			metastasis suppressor 1	197.9381651	445.359945	503.0677863	526.7651164	382.1843784	461.9404271	517.5753145	572.1128745	727.0239093	498.3232236	427.0558659	331.5418085
1440866_at	Eif2ak2			eukaryotic translation initiation factor 2-alpha kinase 2	77.56554299	66.38263537	61.99594713	86.96620653	70.31409439	59.12686992	77.40817334	53.99983148	102.5841478	52.87848726	83.27912469	57.97753133
1440883_at	Usp6nl			USP6 N-terminal like	129.2187846	65.6675625	94.8373207	67.92816609	147.7517082	113.0104991	98.96908257	104.3348993	102.4453719	131.6021273	78.14523496	82.15930087
1440892_at	---			---	156.5021862	190.4465047	199.687747	169.8600771	157.6718171	145.2724177	141.583369	155.026066	191.4806768	180.7744529	142.4485375	216.584922
1440893_at	Riok1			RIO kinase 1 (yeast)	24.34357252	25.52480439	15.91359629	18.19596929	21.47825677	28.34839203	23.61322193	21.55107605	39.31137716	23.69327954	40.77488774	45.53137112
1440896_at	---			---	68.25075025	166.6709661	106.1874163	81.82625957	97.7705457	102.5147719	111.7174702	93.24593964	90.75504887	89.29261771	97.30837007	79.04969549
1440920_at	Mmp14			Matrix metallopeptidase 14 (membrane-inserted)	21.11784917	13.14378608	28.89081505	28.36759619	62.54388795	56.62008461	37.90039555	40.74731239	25.66341045	22.98245483	34.35716282	42.98558395
1440921_at	---			---	2294.652541	2297.772102	2070.308433	1236.014541	1067.891975	855.2687398	1222.704446	2042.457014	985.9105848	1644.678637	1624.770235	1769.418994
1440928_at	D630037F22Rik			RIKEN cDNA D630037F22 gene	162.6585671	140.5330844	126.4498925	126.5354662	130.802835	156.5021862	129.9203848	126.8786047	126.7069632	126.6211857	126.364289	119.8655276
1440936_at	Serac1			serine active site containing 1	18.40655845	28.44450362	17.89063885	23.45393358	17.75792366	17.84226666	17.33041143	17.14372847	16.46140989	22.53571002	17.30696684	18.96302214
1440984_at	Baz2b			"bromodomain adjacent to zinc finger domain, 2B"	19.35204334	15.67836269	10.59471592	11.07127906	13.88456429	18.34437694	15.57260074	10.90393529	17.05114836	15.77416791	31.65529642	17.29526244
1441030_at	Rai14			retinoic acid induced 14	10.34666558	31.31430599	7.269297753	18.95019777	13.1082392	9.904643165	8.671075822	8.893997505	10.54820785	9.331881581	8.205669227	14.49438283
1441033_at	Tmtc2			transmembrane and tetratricopeptide repeat containing 2	11.40211854	10.22828245	11.5849507	7.190992973	14.65717335	11.77468859	26.58281532	12.0162431	11.09753997	10.91501343	11.22598398	8.385349986
1441042_at	Fgf1			fibroblast growth factor 1	85.3334221	93.43544247	82.32627242	84.47139667	144.0971509	54.32980636	62.54388795	74.57928186	102.1683831	123.4057665	108.4391576	63.48223427
1441052_at	---			---	61.57769672	29.38387991	36.78822082	50.77392906	64.52198866	42.37886369	62.96870097	17.96344314	40.88546093	22.73488813	31.03996445	69.13421586
1441100_at	Mbtd1			mbt domain containing 1	112.4001383	123.1553934	125.6818925	136.5015005	128.2602221	116.5846468	123.9918943	101.6165797	84.64306708	88.03229657	98.90215148	124.0758046
1441102_at	Prlr			prolactin receptor	272.8183738	121.7462901	89.89905217	200.9079719	329.7511773	208.1056033	149.8670069	412.8440206	161.2335315	232.2242785	138.5495294	301.565588
1441110_at	Lrit1			"leucine-rich repeat, immunoglobulin-like and transmembrane domains 1"	412.285525	318.3462589	263.3825582	452.6543473	298.7212377	304.0251789	415.0858667	438.1833938	296.3047615	379.6060039	364.0046323	484.3553275
1441115_at	D18Ertd232e			"DNA segment, Chr 18, ERATO Doi 232, expressed"	1903.620262	1166.119562	987.246132	519.6815391	605.5859819	356.6872904	312.3693302	236.8278605	1671.618598	1109.143256	1172.449444	726.040391
1441145_at	Phf21a			PHD finger protein 21A	13.40434668	12.32516453	11.83061363	20.45656489	12.59931156	13.99780781	23.70933018	15.50423029	15.00857395	50.91158233	21.46371651	15.7901941
1441153_at	---			---	55.70770588	65.6675625	81.1093878	78.56952863	68.29698564	79.91049023	62.41699514	63.05400046	89.71672174	85.10270006	93.68882036	66.38263537
1441231_at	Gm3626			Predicted gene 3626	139.0192638	94.8373207	49.28398469	121.2528628	174.6402148	139.7740762	101.1362233	103.9120389	80.45320559	148.7552731	114.1637643	132.5856658
1441242_at	---			---	114.7059963	64.43470328	55.78316939	113.7780145	82.32627242	96.19506649	88.63023295	99.37189692	103.0016044	124.5808059	119.2182259	117.6947372
1441259_s_at	Ift122			intraflagellar transport 122 homolog (Chlamydomonas)	95.54609461	70.07650896	96.78288231	58.17409673	38.08040718	87.49762788	38.08040718	41.61137338	55.66999313	78.67601605	61.78646802	34.40370417
1441263_a_at	A930005H10Rik			RIKEN cDNA A930005H10 gene	105.8286179	103.0016044	89.83825498	74.73090042	106.11553	122.324536	103.6310846	64.96019238	60.0139923	112.6286461	85.39122987	55.78316939
1441305_at	Nedd4l			"neural precursor cell expressed, developmentally down-regulated gene 4-like"	81.82625957	116.7426571	107.125936	129.0439773	83.27912469	62.71345077	91.43331361	71.65949642	86.4965089	79.53274169	109.9916351	72.6854151
1441324_at	---			---	114.0864782	53.5267443	59.44794358	74.57928186	142.7381333	94.51687334	134.7572423	97.57218292	53.81737058	91.99209572	75.49352468	74.37763655
1441326_at	Cp			ceruloplasmin	233.8016012	284.5116662	203.784145	229.1016438	278.7923183	272.0807353	151.8069467	144.9777808	507.1708438	345.2843176	394.8059713	325.3171342
1441327_a_at	Ssr1			"signal sequence receptor, alpha"	67.37862115	62.71345077	104.9724549	80.94482818	45.84063107	61.57769672	78.14523496	63.22494624	91.37147882	77.14661761	159.6046639	70.93560293
1441339_at	Chd9			chromodomain helicase DNA binding protein 9	65.1804316	44.22520729	51.22268595	59.16692448	45.7166568	40.36298595	67.19644478	49.88814081	47.06690229	49.88814081	41.92235913	55.85873512
1441346_at	---			---	8.32596215	14.26080978	13.22857724	12.99339922	13.75360584	12.01217922	15.97295133	12.68918055	12.4931554	10.42399217	11.67548034	17.03960515
1441370_at	Tmcc1			Transmembrane and coiled coil domains 1	29.2054154	27.72218372	28.19530414	25.14751606	21.65341998	14.8720436	10.44871773	9.748336149	72.78387717	44.34510631	41.41467035	42.78238482
1441380_at	Ttc39c			tetratricopeptide repeat domain 39C	1543.296986	1364.408564	1216.103244	1190.044659	524.6298191	485.0114513	1249.478187	1145.776549	1224.358216	1162.963417	1399.960105	1113.657584
1441396_at	B3galt1			"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1"	575.2195902	927.6405013	281.8281676	282.2099413	671.2121403	334.2458876	335.1520621	869.2769018	293.9076295	692.4408367	276.1627642	380.635418
1441423_at	Ece1			endothelin converting enzyme 1	21.33335552	55.03307358	38.65172776	59.93276379	67.65281218	55.78316939	55.48188888	77.30345552	53.92678048	60.91438258	50.67091585	115.1727816
1441428_at	---			---	12.61638775	13.75360584	24.74227064	10.20062751	14.24151774	7.169124766	15.62010233	20.15419144	25.87270516	24.89346237	18.29476527	13.92692647
1441430_at	---			---	1419.040451	777.9404967	1116.679918	854.1117317	406.1914325	420.7434494	645.3705791	304.8494219	567.4848235	727.0239093	733.9464525	941.5578973
1441437_at	---			---	134.1202252	72.24395649	78.46323972	90.50966799	176.5419221	138.7372132	185.3592112	102.1683831	70.17148556	91.24787143	109.9916351	102.1683831
1441445_at	Per3			period homolog 3 (Drosophila)	5.041957649	5.06590492	5.088244512	5.086523675	5.466752269	16.61815139	32.50209932	5.182093334	5.176833793	5.16983057	4.887385826	5.086523675
1441479_at	---			---	77.40817334	75.23843838	91.80545661	91.24787143	93.62539532	75.49352468	84.93003857	69.32164573	74.62980441	68.29698564	110.8136659	101.4104841
1441480_at	7120451J01Rik			RIKEN cDNA 7120451J01 gene	21.74155163	13.3545365	23.23271735	43.92684567	23.31148491	27.42356072	35.68453332	40.49983148	25.61134297	25.71556595	19.52308314	38.20948745
1441482_at	---			---	5.651112852	5.987820609	6.03869999	6.024410175	6.065329407	6.042790812	7.058374608	6.063278121	6.048930145	7.225147298	6.989435784	6.034616121
1441536_at	Hmgcs1			3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	176.7810716	81.66030212	73.72602143	52.52178343	195.1443658	164.5411932	103.7714667	304.0251789	81.05447872	126.8786047	112.1720941	161.0154147
1441546_at	Mpp6			"Membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6)"	75.95484031	119.0569475	95.6108208	193.9591465	81.49462477	94.5809023	84.01517331	73.12957132	63.26773312	36.14642345	59.64949422	155.131086
1441548_at	Frmd4b			FERM domain containing 4B	7.786300369	6.042790812	7.511911155	9.073385779	16.43914088	10.84872053	11.32520296	10.93350454	19.5495433	30.3953979	35.70868249	13.35905452
1441574_at	---			---	12.43831367	12.43831367	12.46781718	13.02862564	12.53976147	16.55078798	15.05435508	12.5822672	12.51008772	11.79463608	12.39209325	12.50584815
1441592_at	---			---	16.36143067	15.67836269	22.93582664	26.47507746	23.09161225	15.68366689	14.76671485	16.32823561	13.01100051	17.29526244	16.37250311	23.37468471
1441644_at	---			---	54.51400462	31.25077363	42.26428094	65.89019997	46.71772123	45.53137112	36.09752455	42.35020359	55.78316939	67.97413583	64.17351048	105.9719769
1441688_at	6430537I21Rik			RIKEN cDNA 6430537I21 gene	73.08006439	63.1821445	55.63234447	52.48622746	87.20198073	60.09528924	32.92281978	45.28549117	104.9724549	92.80515248	93.62539532	82.77332463
1441720_at	4921530L18Rik			RIKEN cDNA 4921530L18 gene	13.56866615	24.34357252	16.74234841	18.43150536	32.17376799	27.18328677	24.99478132	32.45813046	18.0243459	16.77637372	17.43631177	16.73101424
1441727_s_at	Zfp467			zinc finger protein 467	311.1033242	317.0560289	245.1464399	417.3395972	455.7285678	484.3553275	439.9665403	327.0836875	268.4219795	349.5170442	417.9049393	381.1510394
1441751_at	AW493563			expressed sequence AW493563	27.51653679	32.02167789	31.22963927	19.37825825	20.69333116	22.33826141	16.98204152	18.24530041	22.36852156	23.23271735	21.01802202	21.36225439
1441769_at	---			---	110.3645476	138.1749232	92.74232567	111.1893655	108.365822	75.23843838	135.6724516	89.59535291	94.5809023	115.3287985	95.48141224	155.6570381
1441779_at	9530006C21Rik			RIKEN cDNA 9530006C21 gene	599.8741278	650.6342685	607.2277868	400.1871409	692.4408367	448.9923332	377.0452854	308.5864704	459.4455232	588.6115331	613.8400639	445.9632444
1441794_at	---			---	86.4965089	38.05462768	37.92604428	64.13011104	36.07311241	28.63770548	33.3038486	33.73494723	42.2071058	40.77488774	38.15779763	40.06356783
1441799_at	6030422H21Rik			RIKEN cDNA 6030422H21 gene	26.90868529	60.09528924	34.0792103	17.22515428	92.30391917	28.25262477	33.32640977	71.07976468	73.327833	82.9977315	33.89517466	25.83770455
1441811_x_at	Tmem176a			transmembrane protein 176A	1937.418624	1622.564372	1870.411513	1837.782093	1850.269877	1740.91494	1682.977297	1729.16521	3040.95763	2996.016803	2935.783775	2124.238442
1441840_x_at	Sbno2			Strawberry notch homolog 2 (Drosophila)	43.83775462	67.83622581	29.62353698	63.22494624	62.9260727	59.7302974	53.45429624	44.22520729	42.150008	43.92684567	40.66464178	48.35868134
1441855_x_at	Cxcl1			chemokine (C-X-C motif) ligand 1	10.14897413	8.709313471	10.25254379	9.975291495	7.927225411	15.98916839	10.28730372	10.17304735	10.70284177	34.4969761	13.9127914	5.518801517
1441881_x_at	Fam101a			"family with sequence similarity 101, member A"	293.9076295	659.5023546	319.6419609	503.0677863	1457.994943	1073.688662	677.6032575	504.4320036	559.8536753	405.6419365	421.8841275	465.0777143
1441887_x_at	Gm6377			predicted gene 6377	43.30683997	17.60233605	23.9350846	40.5821389	45.43899433	46.74936941	40.52723936	38.36500399	41.05184051	41.19102153	45.16301826	39.63200361
1441912_x_at	C2			complement component 2 (within H-2S)	2194.398765	2300.879955	2233.359836	2227.315167	1407.559311	1434.49776	1340.60639	1136.506327	2536.441199	2425.623634	2227.315167	1870.411513
1441915_s_at	Plin5			perilipin 5	1880.564404	2396.245488	2616.676755	1958.522518	1685.25361	2164.892991	1351.54141	1788.692903	1613.804385	1655.854278	1432.56015	1436.437991
1441926_x_at	Tmie			transmembrane inner ear	219.9832702	265.8904223	202.6836634	473.9765916	463.8202506	548.599311	447.7783607	400.1871409	349.5170442	277.2865829	421.3134024	303.6138934
1441930_x_at	Vat1			Vesicle amine transport protein 1 homolog (T californica)	190.4465047	213.0948623	246.9785604	236.9882958	284.1267786	289.5631087	275.4160833	289.9555615	290.7416604	261.6056701	272.4493049	340.64117
1441945_s_at	Abhd14a			abhydrolase domain containing 14A	562.1323374	652.3982039	576.7790687	544.1614707	562.1323374	641.0170853	488.3057648	501.7076061	418.4710472	394.8059713	533.9448772	482.392277
1441963_at	RP23-100C5.8			ProSAPiP1 protein	224.3441882	216.8783151	243.6575303	245.4785233	289.1713876	190.1888686	237.309328	216.584922	155.6570381	175.8264129	193.5657646	241.5228708
1441970_at	E430010N07Rik			RIKEN cDNA E430010N07 gene	407.2926586	466.9706285	425.9012046	400.1871409	417.3395972	301.565588	330.198098	280.3060358	317.4855235	309.8424491	277.662397	359.5962087
1441973_at	Zfp295			zinc finger protein 295	65.80106366	153.3561273	182.1254845	104.1232184	72.83313297	65.53437761	66.06883497	65.0482347	120.2719163	82.88545212	95.80512975	107.999663
1441975_at	Acpp			"acid phosphatase, prostate"	128.7821651	104.3348993	76.88594565	82.9977315	193.3039088	199.9582506	163.7633829	86.2043042	272.8183738	279.5481525	405.6419365	62.41699514
1441980_at	C030007I09Rik			RIKEN cDNA C030007I09 gene	440.5625336	383.220519	364.497725	386.3460935	446.5673609	472.0556053	439.3713533	368.9659824	350.4646203	429.9565312	396.9498663	368.466845
1442005_at	AW987390			expressed sequence AW987390	399.6457675	350.9393713	410.0590876	291.1355087	245.9775775	260.8983482	215.9993259	169.8600771	403.9976246	443.5549395	371.9752959	305.262381
1442014_at	---			---	34.99085471	25.07952293	54.40340332	37.72123485	68.62136886	37.84912387	34.96719099	47.93501571	24.77578734	27.59113691	38.73030614	40.99630556
1442051_at	Hist2h3c1			"histone cluster 2, H3c1"	255.4806118	376.5352183	373.4890147	236.8278605	204.1984351	275.7891711	166.3329293	284.5116662	406.1914325	411.1707993	400.7292476	213.2390722
1442061_at	Btbd7			BTB (POZ) domain containing 7	23.48570506	23.9027052	21.2612719	17.08581309	32.96741812	27.3308988	34.28745694	18.82235187	28.83219963	41.86564654	71.03169465	67.10549488
1442067_at	---			---	37.01302131	43.30683997	22.73488813	66.06883497	28.75424396	64.17351048	38.88791552	38.18364703	53.41814601	45.93379254	75.03501086	81.71556496
1442069_at	D5Wsu178e			"DNA segment, Chr 5, Wayne State University 178, expressed"	113.1635868	90.08181559	66.69792619	121.9112961	72.39077719	95.67552452	57.50848792	46.3084319	146.3581221	123.4057665	120.1905785	222.0778968
1442097_at	---			---	310.262172	263.3825582	198.6092492	326.6412085	311.1033242	256.6940419	349.0442173	266.9724386	201.5889849	245.1464399	286.0564372	258.4375691
1442102_at	---			---	14.03101041	16.30614676	16.43914088	16.33928559	34.40370417	13.76757917	23.66122726	16.84465529	13.24649711	10.01249766	16.26205867	21.62412723
1442107_at	Flnb			"filamin, beta"	100.5900642	126.278831	128.6079485	134.3928896	72.98120164	112.6286461	88.09193266	123.4057665	159.2809588	94.96579048	157.6718171	131.4240959
1442118_at	---			---	268.0588581	279.1699796	228.9465476	214.9782656	250.6841549	225.5624331	200.7719621	179.1907058	194.7485802	211.0849631	195.5410914	195.4088503
1442126_at	---			---	102.7926998	97.44018721	100.931102	81.66030212	107.2710524	80.89008658	74.73090042	80.89008658	83.33548304	79.26400722	80.45320559	96.84837921
1442129_at	---			---	170.5514251	151.0893331	144.0971509	182.3721977	155.3412317	208.38751	240.8696813	167.4625862	141.009446	133.0351805	139.3961591	169.9751462
1442176_at	Arid5b			AT rich interactive domain 5B (MRF1-like)	7.983769117	75.80079109	41.13529829	6.654706321	15.18227412	6.587481476	6.987071966	11.81061348	8.286604113	9.398444489	7.634940955	6.411509237
1442182_at	Dnajc19			"DnaJ (Hsp40) homolog, subfamily C, member 19"	465.707724	375.0088935	399.6457675	437.590619	359.5962087	378.0674934	377.0452854	336.0606933	384.259735	448.3849361	445.359945	424.1750636
1442222_at	Ifnar1			interferon (alpha and beta) receptor 1	36.88795741	38.18364703	36.96295007	36.07311241	45.13247528	41.27476225	37.46675173	43.39488212	54.99581754	70.21897344	65.49001244	50.70524206
1442243_at	Per3			period homolog 3 (Drosophila)	6.387684247	6.444140727	5.234979908	6.501100695	6.485716667	10.52680701	10.7137156	11.4291642	6.47913402	6.463801973	5.745613707	6.463801973
1442277_at	Chka			choline kinase alpha	361.5489058	530.3426632	411.1707993	813.4833457	320.5085427	304.4370214	171.8260541	284.1267786	504.4320036	435.2272266	530.3426632	1141.132024
1442312_at	Tbl1xr1			transducin (beta)-like 1X-linked receptor 1	21.80049518	19.39138575	17.07424641	20.12692684	17.09737575	9.322410232	21.88921027	21.78575188	23.61322193	32.52411735	38.49507563	24.87662735
1442325_at	Tbc1d24			"TBC1 domain family, member 24"	27.22012902	41.24682025	61.36963084	59.7302974	76.21235548	85.50690366	45.0104474	49.5180638	78.78259319	67.24191934	65.89019997	70.83959211
1442331_at	---			---	77.04225362	1857.800666	1050.681728	259.8407695	453.2675279	805.8106149	1613.804385	951.8107905	264.454369	220.5796671	214.3970136	208.1056033
1442340_x_at	Cyr61			cysteine rich protein 61	18.22061816	7.154579613	6.259276899	9.698973054	5.622497054	6.276246433	6.137605848	6.295395429	6.166757007	6.15632758	6.236017601	10.04304606
1442351_a_at	BC029214			cDNA sequence BC029214	298.7212377	89.59535291	122.9887887	263.3825582	99.37189692	222.228186	49.15073208	47.67612247	141.3918349	206.1427625	299.9370639	265.1713316
1442367_at	Atp11c			"ATPase, class VI, type 11C"	43.3361775	46.40257624	47.90256488	38.26127381	47.54721714	49.35074641	34.40370417	65.0482347	80.83532597	71.12791654	68.34325235	50.91158233
1442408_at	Sulf2			sulfatase 2	38.08040718	38.67791176	37.72123485	31.33551937	37.90039555	35.87828437	43.71919707	35.90258955	50.56811164	67.79034933	76.52254761	49.25062064
1442409_at	D9Wsu90e			"DNA segment, Chr 9, Wayne State University 90, expressed"	186.7445074	202.5464515	138.1749232	84.01517331	547.116024	254.2729176	293.5100311	235.5489352	65.26872717	85.79680388	215.8530997	55.36936226
1442509_at	---			---	260.5454048	229.8783836	213.8171849	240.7067852	261.6056701	216.4384493	160.6887369	135.6724516	228.1729564	157.1390573	237.309328	272.8183738
1442510_at	LOC622307			similar to LOC360919 protein	667.5874391	473.3353958	366.9732262	479.1378583	862.2443739	572.1128745	618.8465882	606.4063287	283.3583684	395.3407886	343.8846716	488.96724
1442525_at	---			---	27.51653679	24.4591947	24.27775307	43.8971387	32.06505552	21.90403877	24.16298859	24.34357252	19.53630874	24.26131763	32.54612774	24.26131763
1442537_at	---			---	1660.34807	1774.220988	2034.177701	1971.817069	556.0770553	803.6318875	1241.045247	684.9818732	1322.580665	1078.058686	1583.509712	2081.546396
1442546_at	C730027H18Rik			RIKEN cDNA C730027H18 gene	103.6310846	86.90733254	61.28660996	61.61941155	108.9541999	73.62623379	112.6286461	59.327332	64.69691431	64.60939228	83.33548304	70.69591747
1442560_at	---			---	5.096860968	5.103768882	5.10895065	7.668609464	5.129744605	5.117605717	5.10895065	5.129744605	5.076203829	5.10895065	5.011335059	5.117605717
1442604_at	Ercc6			"excision repair cross-complementing rodent repair deficiency, complementation group 6"	23.46980581	20.38744387	23.2957036	22.99802393	12.56099635	14.47477482	17.92701025	18.67007736	28.3867937	24.16298859	26.96339024	24.32709252
1442625_at	---			---	112.476282	68.02018383	88.45041458	78.03952004	102.7231117	66.2928329	65.97945701	69.5566719	69.32164573	67.42421899	71.17605168	97.30837007
1442633_at	---			---	5.879379893	6.008121549	5.881368964	7.051210744	11.03760303	5.895319488	10.94831543	13.60085083	5.879379893	5.891332584	8.264199032	5.893325699
1442656_at	Elovl6			"ELOVL family member 6, elongation of long chain fatty acids (yeast)"	42.37886369	83.11016297	51.39634991	159.2809588	91.92981932	124.4964677	108.6596127	80.07289156	32.28282665	31.08201221	49.88814081	138.1749232
1442676_at	Maoa			monoamine oxidase A	18.35679133	24.7590319	29.92584336	17.92701025	30.0273031	43.8971387	46.3084319	30.19035885	27.12815448	17.24848805	17.27186539	30.00699615
1442682_at	---			---	4.997785556	5.013033934	5.026624777	5.01812358	5.038547859	5.041957649	5.067622295	5.057340797	5.009640233	5.030026498	4.932250249	5.031731709
1442700_at	Pde4b			"phosphodiesterase 4B, cAMP specific"	202.4094728	83.5614719	98.36798875	167.8030351	184.2334225	247.8159096	216.1455014	130.6258849	136.1324317	98.36798875	214.3970136	121.7462901
1442743_at	---			---	253.5854219	284.8970751	297.5105462	290.7416604	293.5100311	263.3825582	317.9155999	224.0406952	292.7162443	283.3583684	276.5368635	317.0560289
1442744_at	Rbm39			RNA binding motif protein 39	114.4732738	134.6660149	105.1858623	135.4889138	275.4160833	189.2898181	169.5154548	175.3510185	133.2153944	135.397285	167.1229438	128.6079485
1442798_x_at	Hk3			hexokinase 3	189.931581	104.2643394	107.999663	101.2047364	216.8783151	128.6079485	87.32010742	112.1720941	99.43914592	138.7372132	114.7836225	108.2192247
